antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"canned goods, pantry","produce, snacks",0.10194552529182879,0.3476264591439689,0.054319066147859925,0.5328244274809161,1.5327499201096422,1.0,0.018880104165089555,1.3964204877800668,0.38703425980642886,0.13742862768261468,0.2838833225730372,0.3445407116137511
"bakery, beverages, dairy eggs, produce",frozen,0.1070817120622568,0.35089494163424123,0.05758754863813229,0.5377906976744186,1.5326259625451937,1.0,0.020013117533952067,1.4043530822504464,0.3892014377982655,0.14382896015549076,0.28792836172117,0.3509534548474111
"deli, produce","dairy eggs, snacks",0.2056809338521401,0.329727626459144,0.1038910505836576,0.5051078320090806,1.5318941801549883,1.0,0.036072364456691236,1.3543806447006748,0.43712081266106195,0.24075743913435524,0.2616551307693818,0.41009462877300856
"bakery, frozen","beverages, dairy eggs",0.12731517509727627,0.3242023346303502,0.06319066147859922,0.4963325183374083,1.5309344360623371,1.0,0.02191478447819043,1.3417536171659552,0.3973990991204695,0.1627254509018036,0.2547066859322544,0.3456218520635673
"dairy eggs, dry goods pasta",bakery,0.14848249027237354,0.28249027237354085,0.06420233463035019,0.4323899371069182,1.5306365542214597,1.0,0.022257475510605758,1.2640891600288864,0.40712849570462434,0.17504774029280712,0.20891656093534694,0.32983133218982275
"bakery, dairy eggs, pantry, produce",frozen,0.0954863813229572,0.35089494163424123,0.051284046692607006,0.537082314588427,1.5306071728678836,1.0,0.017778358491423035,1.4022040609415245,0.38326067682504356,0.12980106362024818,0.2868370390194566,0.34161722737627165
"deli, snacks","beverages, dairy eggs",0.13712062256809338,0.3242023346303502,0.06801556420233464,0.49602724177071517,1.5299928124708808,1.0,0.023560738239791677,1.3409408630420308,0.401449110259179,0.1729323308270677,0.254254958170623,0.35291040437071525
"canned goods, dairy eggs",pantry,0.16319066147859923,0.34653696498054476,0.0864591439688716,0.5298044825941821,1.5288541660308197,1.0,0.02990754742691032,1.3897687468922895,0.41337418406585374,0.20426548997977573,0.28045582962191734,0.38964960262653187
"beverages, deli, produce",frozen,0.10731517509727627,0.35089494163424123,0.057509727626459145,0.5358955765047135,1.5272251404048722,1.0,0.01985337552423201,1.3986185554474706,0.38671845186113274,0.1435230141775102,0.2850087709010394,0.3498950049301124
"frozen, produce, snacks","beverages, dairy eggs",0.15961089494163425,0.3242023346303502,0.07898832684824902,0.4948805460750853,1.5264558370294878,1.0,0.027242102075731647,1.3378967294142392,0.41039048954085783,0.195117262591311,0.25255815489000993,0.3692597641561216
"pantry, produce, snacks","beverages, dairy eggs",0.154863813229572,0.3242023346303502,0.07657587548638133,0.49447236180904525,1.5251967953063446,1.0,0.02636866568759557,1.336816455353482,0.40744546257617265,0.19025522041763343,0.2519541512259594,0.36533507672785437
"deli, pantry",frozen,0.10194552529182879,0.35089494163424123,0.05455252918287938,0.5351145038167939,1.524999195840719,1.0,0.018780360035731053,1.3962686805568867,0.38334194527748183,0.13696756545525596,0.2838054638587462,0.34529067395319624
"bakery, beverages, dairy eggs","pantry, produce",0.12116731517509728,0.291284046692607,0.05377431906614786,0.4438021836865767,1.523606214366153,1.0,0.018480213175066998,1.2742156342951625,0.3910442069117263,0.14992406161857239,0.21520347648759314,0.31420672903270863
"bakery, produce","dairy eggs, frozen",0.2380544747081712,0.27206225680933854,0.09867704280155642,0.4145145472376594,1.5236018112139367,1.0,0.03391140516888977,1.2433062849917553,0.45103031915939035,0.2398335540003783,0.19569295830702618,0.3886073880353057
"beverages, pantry","dairy eggs, snacks",0.16824902723735408,0.329727626459144,0.0845136186770428,0.5023126734505088,1.5234170058624115,1.0,0.029037266272010163,1.3467740442335787,0.4130814682789117,0.2044042913608131,0.25748494761860413,0.379313051381851
"breakfast, produce",bakery,0.13003891050583657,0.28249027237354085,0.05595330739299611,0.4302812687013764,1.5231719842459193,1.0,0.01921858014504383,1.2594104567897197,0.3948168761191788,0.1569183762549105,0.20597769010983588,0.3141764470228645
"bakery, produce, snacks",pantry,0.1308171206225681,0.34653696498054476,0.0690272373540856,0.5276621058893516,1.5226719202061907,1.0,0.02369426940604702,1.383465191269149,0.3949223082127683,0.16904898036973506,0.2771773324613752,0.3634268310717811
"beverages, dairy eggs, deli, produce",snacks,0.09198443579766537,0.4424124513618677,0.06194552529182879,0.6734348561759729,1.5221878455340812,1.0,0.02125046556344532,1.70743130178827,0.37780283832601474,0.1311151375391204,0.41432489907344755,0.40672622316274454
"breakfast, dairy eggs",bakery,0.13229571984435798,0.28249027237354085,0.05688715953307393,0.43,1.522176308539945,1.0,0.019514905600387593,1.258788995835893,0.39534883720930236,0.1589475973037617,0.20558568329718005,0.31568870523415976
"pantry, snacks","frozen, produce",0.17961089494163424,0.2906614785992218,0.07945525291828794,0.4423743500866551,1.5219572687050917,1.0,0.027249284622023036,1.2720693919137496,0.41803496336002927,0.203305455993628,0.21387936353412154,0.35786722859085096
canned goods,"dairy eggs, frozen",0.2,0.27206225680933854,0.08280155642023346,0.4140077821011673,1.5217391304347825,1.0,0.028389105058365748,1.2422310756972113,0.4285714285714284,0.21271491403438622,0.19499679281590757,0.35917780409406186
"canned goods, produce",pantry,0.17649805447470818,0.34653696498054476,0.0930739299610895,0.527336860670194,1.5217333616914424,1.0,0.031910829838453274,1.38251321214937,0.4163373912537792,0.21647058823529414,0.2766796069562931,0.39795991921899554
"frozen, snacks","dairy eggs, pantry",0.18801556420233462,0.2691828793774319,0.07696498054474708,0.4093543046357616,1.5207293479530317,1.0,0.02635440960499024,1.2373189652586718,0.4217085661269558,0.20241506344658208,0.19180095991582757,0.3476375454950996
"dairy eggs, dry goods pasta",frozen,0.14848249027237354,0.35089494163424123,0.07906614785992218,0.5324947589098533,1.5175333005082314,1.0,0.026964393102090874,1.3884444521994033,0.4005036577976648,0.1881133123495649,0.2797695302711444,0.37891094122028485
"bakery, frozen","pantry, produce",0.12731517509727627,0.291284046692607,0.05626459143968872,0.44193154034229826,1.5171841553295573,1.0,0.019179712031976263,1.269944468358045,0.39061551444413123,0.15528350515463918,0.21256399400445072,0.31754605336644703
"bakery, pantry, produce","beverages, dairy eggs",0.10941634241245136,0.3242023346303502,0.05377431906614786,0.49146514935988617,1.5159210679967685,1.0,0.018301285409317324,1.3289112133003183,0.3821483182941812,0.14156935054292155,0.24750428020204251,0.3286658440030348
"bakery, dairy eggs, snacks",pantry,0.12848249027237355,0.34653696498054476,0.06747081712062257,0.5251362810417929,1.5153831599791239,1.0,0.022946884888491878,1.3761064678789805,0.39023988074400695,0.16555279740309337,0.27331204137037496,0.35991824157636465
"beverages, dairy eggs, snacks","frozen, produce",0.1793774319066148,0.2906614785992218,0.07898832684824902,0.4403470715835141,1.5149825622083415,1.0,0.026850217262941144,1.2674614665339483,0.4142298897289822,0.20199004975124377,0.21102137902887066,0.35605037648787485
"dairy eggs, deli, frozen, produce",snacks,0.0870817120622568,0.4424124513618677,0.058365758754863814,0.6702412868632709,1.5149693115555025,1.0,0.01983972505261246,1.6908955743253937,0.37234506862160094,0.12388503468780973,0.40859742305555213,0.40108370411765126
"canned goods, snacks","beverages, dairy eggs",0.1048249027237354,0.3242023346303502,0.05143968871595331,0.4907201187824796,1.5136230260093286,1.0,0.017455210525518933,1.3269671359371988,0.37906943436317275,0.13623248145094807,0.24640183398835364,0.32469275262215674
"dairy eggs, dry goods pasta, produce",pantry,0.13315175097276263,0.34653696498054476,0.06980544747081711,0.5242548217416715,1.5128395372513987,1.0,0.023663443806870653,1.3735568217669383,0.3910619462206717,0.17030567685589518,0.27196313676080486,0.3628460275337596
"dairy eggs, pantry, snacks","beverages, produce",0.14863813229571984,0.34054474708171206,0.07657587548638133,0.5151832460732985,1.5128210036658787,1.0,0.025957940317037353,1.360215478481566,0.39816590122025536,0.18559034326669185,0.26482236394169045,0.3700230672779655
"deli, snacks","pantry, produce",0.13712062256809338,0.291284046692607,0.06038910505836576,0.4404086265607265,1.5119558779869986,1.0,0.020448055231721912,1.2664883465797432,0.39241294573124486,0.16409388877141046,0.21041515881248882,0.323864478922896
"deli, produce",bakery,0.2056809338521401,0.28249027237354085,0.08778210116731518,0.4267877412031782,1.5108050893831515,1.0,0.029679238141379884,1.2517347921562585,0.4256491685931016,0.21924198250728863,0.20110872824954878,0.36876577142803535
"dairy eggs, deli, pantry, produce",snacks,0.08070038910505836,0.4424124513618677,0.05392996108949416,0.6682738669238187,1.5105222849553335,1.0,0.018227104119668734,1.6808671160980908,0.3676465468558926,0.114944435229723,0.4050689727803309,0.395086801535788
"dairy eggs, frozen, produce, snacks",pantry,0.13649805447470817,0.34653696498054476,0.07143968871595331,0.523375142531357,1.5103010513199948,1.0,0.024138067192538873,1.371021726583881,0.3912907829157458,0.1735677821894498,0.27061695623769644,0.3647641488538213
"beverages, dairy eggs, deli",frozen,0.10194552529182879,0.35089494163424123,0.054007782101167315,0.5297709923664122,1.5097709585070742,1.0,0.018235612954018987,1.3804019910051037,0.3759770551246385,0.13541463414634144,0.27557334275367434,0.3418426929008819
"dairy eggs, dry goods pasta","produce, snacks",0.14848249027237354,0.3476264591439689,0.0778988326848249,0.5246331236897275,1.509186397898589,1.0,0.026282390346560887,1.3723580109738782,0.39622358997244755,0.18626721250465203,0.2713271668153403,0.3743604391674516
"beverages, dairy eggs, deli",snacks,0.10194552529182879,0.4424124513618677,0.06801556420233464,0.667175572519084,1.50803977253654,1.0,0.02291359445260338,1.6753203869631959,0.3751303792598822,0.14278712628655452,0.40309924729521696,0.4104567396456458
"dairy eggs, deli, frozen",snacks,0.09416342412451362,0.4424124513618677,0.06280155642023347,0.6669421487603306,1.50751215682854,1.0,0.02114248512468017,1.6741462378465017,0.37165140075882436,0.1325558475689882,0.40268061571113034,0.40444732767831837
"frozen, pantry",bakery,0.1452918287937743,0.28249027237354085,0.061867704280155644,0.42581681842528124,1.5073680762437642,1.0,0.020824175990552474,1.2496181543643652,0.3938093004798154,0.1690769885155253,0.19975554411766422,0.3224125414440456
"dairy eggs, frozen, snacks","beverages, produce",0.15392996108949417,0.34054474708171206,0.07898832684824902,0.5131445904954499,1.5068345493296462,1.0,0.026568287180729455,1.3545197199090069,0.3975523512289897,0.1901105075856902,0.2617309402721892,0.3725457870210339
dry goods pasta,"pantry, produce",0.18054474708171206,0.291284046692607,0.07922178988326849,0.4387931034482759,1.506409665859029,1.0,0.026631985344214154,1.2628425588887495,0.41023588698768804,0.2017839444995045,0.20813565162076922,0.3553837277861203
"deli, snacks",frozen,0.13712062256809338,0.35089494163424123,0.07245136186770428,0.5283768444948922,1.5057978380482069,1.0,0.02433642901482233,1.376321435427758,0.38927831328475804,0.1743445692883895,0.2734255427118289,0.3674263907548757
"breakfast, dairy eggs","frozen, produce",0.13229571984435798,0.2906614785992218,0.0578988326848249,0.4376470588235294,1.505693361682022,1.0,0.0194455631425154,1.2613760317796263,0.38706061044409074,0.15860157748880832,0.20721499790261685,0.31842192298606187
"bakery, dairy eggs, deli, produce",snacks,0.07828793774319066,0.4424124513618677,0.052140077821011675,0.6660039761431411,1.505391573164356,1.0,0.017504519371981407,1.6694436724105983,0.3642363158876337,0.1112771964789902,0.4009980590983061,0.39192898895107803
"deli, snacks","beverages, produce",0.13712062256809338,0.34054474708171206,0.07027237354085603,0.5124858115777525,1.5049000637052377,1.0,0.02357666580871777,1.3526893546472916,0.3888191757793087,0.17249283667621776,0.26073196586902525,0.35941932260788906
"beverages, dairy eggs, frozen","pantry, produce",0.14186770428015563,0.291284046692607,0.06217898832684825,0.43828853538123974,1.504677445805218,1.0,0.02085518932913443,1.2617081864056423,0.39085550962462945,0.16761065659744076,0.20742370480387953,0.32587683514987714
"deli, frozen","beverages, produce",0.11229571984435797,0.34054474708171206,0.057509727626459145,0.5121275121275122,1.5038479275225163,1.0,0.019268010113703465,1.3516959232401842,0.37742202548040144,0.14547244094488188,0.2601886394664304,0.3405015988425495
"dairy eggs, frozen, pantry","beverages, produce",0.12155642023346304,0.34054474708171206,0.06217898832684825,0.5115236875800255,1.5020748138490239,1.0,0.02078358794228527,1.3500250393949746,0.3805073049320154,0.1554777194006616,0.25927299804145953,0.3470552624371791
"pantry, snacks",bakery,0.17961089494163424,0.28249027237354085,0.07610894941634241,0.42374350086655116,1.5000286463182322,1.0,0.025370618783024726,1.2451221438811035,0.4063267816842475,0.19717741935483873,0.19686594209709138,0.3465824942349285
"bakery, dairy eggs, frozen, produce",pantry,0.09867704280155642,0.34653696498054476,0.051284046692607006,0.5197160883280757,1.4997421367652757,1.0,0.017088803766900335,1.3605765655249085,0.36969956782396635,0.13018569735282498,0.26501747469522124,0.33385310367448023
"dairy eggs, meat seafood, produce",bakery,0.12272373540856031,0.28249027237354085,0.05198443579766537,0.4235890932149651,1.499482051738926,1.0,0.017316174355402808,1.244788603373956,0.37970143275942575,0.14716897995153116,0.19665074271283095,0.3038055658912291
"bakery, snacks",frozen,0.15105058365758756,0.35089494163424123,0.07945525291828794,0.5260175167439464,1.4990740940695744,1.0,0.026452367181940675,1.369470563356454,0.39215712857026,0.18806410020261558,0.2697908032801476,0.37622676679956246
"dairy eggs, deli, pantry",snacks,0.0870817120622568,0.4424124513618677,0.0577431906614786,0.6630920464700626,1.4988096388989103,1.0,0.019217156959227245,1.6550145011301596,0.36454945440249664,0.12240184757505775,0.3957756869700355,0.3968054779403963
"dairy eggs, deli, produce, snacks",pantry,0.1038910505836576,0.34653696498054476,0.05392996108949416,0.5191011235955055,1.497967536088535,1.0,0.017927871731593208,1.3588366849703624,0.3709691668875342,0.13601570166830224,0.26407638897251945,0.3373632723299782
canned goods,"dairy eggs, produce, snacks",0.2,0.27719844357976653,0.08295719844357977,0.4147859922178988,1.4963503649635035,1.0,0.027517509727626455,1.2351063829787234,0.4146341463414633,0.21042242400315833,0.19035314384151591,0.3570280326052998
"canned goods, dairy eggs, produce",bakery,0.14785992217898833,0.28249027237354085,0.06249027237354086,0.4226315789473684,1.4960925039872408,1.0,0.020721282684067893,1.2427242319874863,0.3891286670419717,0.16987518510683308,0.19531624614682042,0.32192185007974483
"frozen, snacks",bakery,0.18801556420233462,0.28249027237354085,0.07945525291828794,0.4225993377483444,1.4959783719190705,1.0,0.026342684976305472,1.2426548401043191,0.40830972051927733,0.20318407960199006,0.19527131128700928,0.3519332776895992
"beverages, pantry","produce, snacks",0.16824902723735408,0.3476264591439689,0.08739299610894942,0.5194264569842739,1.4942086349334944,1.0,0.028905182516010847,1.3574895046494126,0.39765437957566613,0.2039593171086088,0.263346054186797,0.38541280315074455
"frozen, pantry, produce","beverages, dairy eggs",0.12840466926070038,0.3242023346303502,0.06217898832684825,0.48424242424242425,1.4936426191827057,1.0,0.02054989477509122,1.3103009963101317,0.3791849186483104,0.1592585210285031,0.23681657663693592,0.3380165553761329
"dry goods pasta, produce","dairy eggs, snacks",0.1583657587548638,0.329727626459144,0.0778988326848249,0.4918918918918919,1.4918127946213855,1.0,0.025681266938182262,1.3191530755857275,0.39170769129160254,0.1899070385126162,0.24193786262751782,0.36407197851616074
"bakery, snacks","beverages, produce",0.15105058365758756,0.34054474708171206,0.07673151750972762,0.5079855744461617,1.4916852448887516,1.0,0.025292034701509473,1.3403169067166458,0.3882649326337353,0.1849559182142187,0.25390779226258875,0.3666527506600095
"bakery, produce","dairy eggs, pantry",0.2380544747081712,0.2691828793774319,0.0954863813229572,0.40111147433801897,1.4901076742536987,1.0,0.03140619237232964,1.2202890676770939,0.43166807299453447,0.2319032319032319,0.18052203655026555,0.3779191369955489
canned goods,"frozen, produce",0.2,0.2906614785992218,0.0866147859922179,0.4330739299610895,1.4899598393574296,1.0,0.02848249027237354,1.251201098146877,0.41105121293800534,0.21436825885978428,0.20076796489303347,0.36553294891628774
"beverages, pantry, snacks",frozen,0.09976653696498054,0.35089494163424123,0.052140077821011675,0.5226209048361935,1.4893942397749138,1.0,0.017132504655634456,1.3597266091910176,0.36500098057430697,0.13083382151923453,0.26455804185890025,0.33560630515706324
"beverages, dairy eggs, snacks",bakery,0.1793774319066148,0.28249027237354085,0.07540856031128405,0.4203904555314534,1.4881590505727758,1.0,0.024736180714318164,1.2379191034273864,0.39973165278689154,0.1951268626661297,0.19219277153787157,0.343666302145892
"bakery, dairy eggs, deli",snacks,0.0843579766536965,0.4424124513618677,0.0554863813229572,0.6577490774907748,1.4867327433168789,1.0,0.018165362079668124,1.6291776353739496,0.35754601355702204,0.1177344782034346,0.3861933908941321,0.3915834217708931
"bakery, beverages, dairy eggs",frozen,0.12116731517509728,0.35089494163424123,0.06319066147859922,0.5215157353885678,1.4862446661661335,1.0,0.020673663492255752,1.3565860078865588,0.3722702585279953,0.15454891511229543,0.26285543696716174,0.3508000056406134
"beverages, dairy eggs, pantry, produce",frozen,0.11929961089494164,0.35089494163424123,0.06217898832684825,0.5212002609262884,1.4853456094262154,1.0,0.020317358324880012,1.3556921723088666,0.3710183589697425,0.15239366774747284,0.2623694224796554,0.3492007070876729
"breakfast, dairy eggs, produce",frozen,0.1111284046692607,0.35089494163424123,0.0578988326848249,0.5210084033613446,1.4847988430235701,1.0,0.01890443761449833,1.3551491569390401,0.36732875435633555,0.14326978625072212,0.2620738500411555,0.343005865020659
"beverages, frozen","produce, snacks",0.17571984435797666,0.3476264591439689,0.09066147859922179,0.5159433126660762,1.4841888443606623,1.0,0.029576611303729038,1.347721368026458,0.3957772000570516,0.2095323741007194,0.25800686720256216,0.3883723726974885
"beverages, dairy eggs, produce, snacks",frozen,0.15167315175097276,0.35089494163424123,0.07898832684824902,0.5207798871216008,1.4841476046823179,1.0,0.025766985117110022,1.3545029536989976,0.38453642116260855,0.18647804519566413,0.2617218018837755,0.37294261599371237
"deli, frozen","beverages, dairy eggs",0.11229571984435797,0.3242023346303502,0.054007782101167315,0.48094248094248093,1.483463965461085,1.0,0.01760124755863071,1.3019706690632906,0.367129087276153,0.14120040691759916,0.23193354215924458,0.32376456740354964
"bakery, dairy eggs, pantry","beverages, produce",0.1064591439688716,0.34054474708171206,0.05377431906614786,0.5051169590643274,1.4832616371061718,1.0,0.017520216808732905,1.3325476897964812,0.3646281060067339,0.13675044528003166,0.24955781496065696,0.3315118616162588
"bakery, dairy eggs, pantry",frozen,0.1064591439688716,0.35089494163424123,0.05540856031128405,0.52046783625731,1.4832583047031345,1.0,0.018052585201895566,1.3536215241529848,0.3646264108550952,0.13785091965150048,0.2612410617319786,0.3391871228303627
"bakery, deli, snacks","dairy eggs, produce",0.061867704280155644,0.568249027237354,0.052140077821011675,0.8427672955974843,1.4830950080015988,1.0,0.01698381504640495,2.745936186770429,0.34721580814302616,0.09021139087114584,0.6358254773661993,0.46726148948595114
"beverages, pantry, produce",bakery,0.14233463035019456,0.28249027237354085,0.05961089494163424,0.41880809185347184,1.482557570335293,1.0,0.019402746445820525,1.2345487223224776,0.37950691333871744,0.16322181973151503,0.18998741652029427,0.31491368780001416
deli,"frozen, produce",0.23665369649805448,0.2906614785992218,0.10194552529182879,0.43077934889838865,1.4820654975486731,1.0,0.03315941195173279,1.246157390860639,0.4261054071700781,0.23966337358214412,0.1975331468287761,0.3907578136727552
"beverages, frozen, pantry",snacks,0.07953307392996109,0.4424124513618677,0.052140077821011675,0.6555772994129159,1.4818237990247967,1.0,0.01695365561931294,1.6189047576936684,0.3532510763732909,0.11098227596488322,0.38229843649071443,0.3867156505859654
"beverages, deli, produce",snacks,0.10731517509727627,0.4424124513618677,0.07027237354085603,0.6548223350253807,1.4801173271901744,1.0,0.022794803857741977,1.615363927672236,0.3633733601214792,0.1465671157279662,0.38094445290664924,0.4068306925786534
"bakery, beverages, produce",frozen,0.12287937743190662,0.35089494163424123,0.06381322957198443,0.5193160227992399,1.479975802388608,1.0,0.02069547759996366,1.3503779804473424,0.369747636390391,0.1556567957479119,0.25946659788637255,0.35058726400551926
"bakery, dairy eggs, frozen, produce",snacks,0.09867704280155642,0.4424124513618677,0.06459143968871596,0.6545741324921136,1.4795563065125172,1.0,0.020935487289739443,1.6142032229980636,0.3596066184960877,0.13555446676465785,0.38049931647224844,0.400286186738581
"dry goods pasta, produce",frozen,0.1583657587548638,0.35089494163424123,0.08217898832684825,0.518918918918919,1.4788441135746526,1.0,0.02660924465169799,1.349263323569274,0.38472318539066125,0.19241982507288632,0.2588548265325631,0.3765585945226664
"beverages, breakfast",snacks,0.0867704280155642,0.4424124513618677,0.05673151750972762,0.6538116591928251,1.4778328620277579,1.0,0.018343199745643385,1.6106479708070403,0.3540549970981255,0.12007906440454619,0.3791318661029732,0.39102192458321994
"dairy eggs, dry goods pasta",pantry,0.14848249027237354,0.34653696498054476,0.07603112840466926,0.5120545073375262,1.4776331505248623,1.0,0.02457645687292767,1.3392131802546945,0.37960703566418036,0.1814635958395245,0.2532928926148877,0.3657285786182354
"bakery, pantry","beverages, dairy eggs",0.12381322957198443,0.3242023346303502,0.05929961089494164,0.4789440603394092,1.477299850062748,1.0,0.01915907280958077,1.2969771840809567,0.3687448408144293,0.15255255255255257,0.22897641356073337,0.3309266629109432
"beverages, produce, snacks",bakery,0.18396887159533074,0.28249027237354085,0.07673151750972762,0.41708967851099826,1.4764744817813575,1.0,0.02476210086450968,1.230909286000689,0.39546401867224495,0.1968849840255591,0.18759244781630452,0.34435751143180765
"canned goods, snacks","beverages, produce",0.1048249027237354,0.34054474708171206,0.052684824902723734,0.5025983667409057,1.4758658621162337,1.0,0.01698725491680419,1.3258003368372149,0.36018835751665057,0.13416567578279825,0.24573861371496797,0.32865293108526095
"dairy eggs, pantry, snacks",frozen,0.14863813229571984,0.35089494163424123,0.07696498054474708,0.5178010471204189,1.475658340097002,1.0,0.02480861178821784,1.3461353544827352,0.3786126366262896,0.18213627992633522,0.2571326526192762,0.3685700733495197
"beverages, deli",frozen,0.12311284046692607,0.35089494163424123,0.06373540856031129,0.5176991150442478,1.4753678483740484,1.0,0.020535735590243617,1.345850854960197,0.36743944731165196,0.15534901365705617,0.25697561782982675,0.349667920795577
"dry goods pasta, produce",bakery,0.1583657587548638,0.28249027237354085,0.06599221789883268,0.4167076167076167,1.4751220040476238,1.0,0.021255431573528744,1.2301030292500794,0.38269589755667793,0.1760431804027403,0.18705996471723152,0.325158216067307
"breakfast, produce","beverages, dairy eggs",0.13003891050583657,0.3242023346303502,0.06217898832684825,0.4781567923399162,1.474871527020625,1.0,0.020020069948068854,1.2950205261842713,0.37010257812873476,0.15859468042874156,0.22781146724642137,0.3349737394248789
"bakery, deli, produce",snacks,0.08778210116731518,0.4424124513618677,0.05727626459143969,0.652482269503546,1.4748279970308824,1.0,0.018440370028312315,1.6044866195505438,0.35293632189194607,0.12111239098239263,0.376747685013338,0.3909728849716499
"bakery, dairy eggs","frozen, produce",0.23027237354085603,0.2906614785992218,0.09867704280155642,0.4285231497127408,1.4743032058390144,1.0,0.031745734227618894,1.2412375427704925,0.4179575511880763,0.23368964246221896,0.19435243815784084,0.3840072241200919
"beverages, pantry","dairy eggs, frozen",0.16824902723735408,0.27206225680933854,0.06747081712062257,0.4010175763182239,1.4739919495678422,1.0,0.02169660706445215,1.2152906569715909,0.3866184154182984,0.1809643080776456,0.17715157747371996,0.3245076439943522
"dairy eggs, dry goods pasta, frozen",snacks,0.07906614785992218,0.4424124513618677,0.05151750972762646,0.6515748031496064,1.4727768197840707,1.0,0.016537661433178405,1.600307766712832,0.34857063497209906,0.10962079814538833,0.375120198251562,0.3840107964736598
"bakery, frozen","beverages, produce",0.12731517509727627,0.34054474708171206,0.06381322957198443,0.5012224938875305,1.4718256504695537,1.0,0.020456715468818595,1.322143129625391,0.36733960598032933,0.15793528505392912,0.24365223583369913,0.34430411714486214
deli,"dairy eggs, snacks",0.23665369649805448,0.329727626459144,0.11478599221789883,0.4850378165077277,1.471025712089757,1.0,0.03675473057881269,1.3015953307392996,0.41947177531530183,0.2541788729967258,0.23171205644076404,0.4165807444587257
canned goods,pantry,0.2,0.34653696498054476,0.10194552529182879,0.5097276264591439,1.4709184819222993,1.0,0.03263813229571984,1.3328571428571427,0.40019083969465635,0.22930159285839313,0.24973204715969982,0.40195566142180195
"canned goods, pantry",frozen,0.10194552529182879,0.35089494163424123,0.05260700389105059,0.5160305343511451,1.4706126339348446,1.0,0.01683483474390226,1.341210767285716,0.356338385651144,0.13144079331129693,0.2544050313406324,0.3329764559092164
"dairy eggs, meat seafood","pantry, produce",0.13494163424124514,0.291284046692607,0.0577431906614786,0.4279123414071511,1.4690551929152798,1.0,0.018436845372375055,1.23882405547885,0.36909692349921286,0.15670538542766632,0.19278286890105326,0.3130745249648633
"deli, pantry, produce",snacks,0.09291828793774319,0.4424124513618677,0.06038910505836576,0.6499162479061977,1.4690279306235077,1.0,0.019280897515480934,1.5927261556792587,0.35198344819534566,0.12715058168114043,0.3721456783802709,0.3932079040762299
"deli, pantry","beverages, produce",0.10194552529182879,0.34054474708171206,0.050972762645914396,0.5,1.468235831809872,1.0,0.01625574951929628,1.318910505836576,0.3551126516464471,0.13019280461140925,0.241798442294076,0.3248400365630713
"bakery, dairy eggs, pantry, produce",snacks,0.0954863813229572,0.4424124513618677,0.062023346303501946,0.6495517522412388,1.468204048601569,1.0,0.01977898227073839,1.5910695864627638,0.35256048692447833,0.130335241210139,0.37149197715281496,0.3948726219429589
"beverages, deli",snacks,0.12311284046692607,0.4424124513618677,0.07992217898832685,0.6491782553729456,1.4673598208517769,1.0,0.02545552544323154,1.5893756791811264,0.3632210749936313,0.16458333333333336,0.37082213280423604,0.4149145454525238
"dairy eggs, frozen, produce",bakery,0.23813229571984434,0.28249027237354085,0.09867704280155642,0.4143790849673203,1.4668791299807344,1.0,0.03140698572272102,1.2252119232907173,0.41776357127436425,0.23386204352637407,0.18381466831128696,0.3818451898665802
dry goods pasta,frozen,0.18054474708171206,0.35089494163424123,0.09291828793774319,0.5146551724137931,1.4666930506802487,1.0,0.029566049448136997,1.3374100669703022,0.3882995223028725,0.21188997338065663,0.2522861725832924,0.38972944914768165
"dairy eggs, meat seafood",bakery,0.13494163424124514,0.28249027237354085,0.055875486381322954,0.4140715109573241,1.4657903349315742,1.0,0.017755787369982887,1.2245687674254726,0.3673442181261971,0.15454154111063279,0.18338599954464366,0.3059338271040064
"beverages, dairy eggs, snacks","pantry, produce",0.1793774319066148,0.291284046692607,0.07657587548638133,0.42689804772234274,1.4655730465487855,1.0,0.024326091235295014,1.2366315460814088,0.38711224061031513,0.1943127962085308,0.1913516979501597,0.3448943885419088
"bakery, pantry, produce",frozen,0.10941634241245136,0.35089494163424123,0.05626459143968872,0.5142247510668564,1.4654664118893557,1.0,0.017870950355039446,1.3362250542639194,0.3566463282866886,0.1392526964560863,0.251623072918008,0.3372853628920443
"canned goods, dairy eggs, produce",frozen,0.14785992217898833,0.35089494163424123,0.07603112840466926,0.5142105263157895,1.4654258733994001,1.0,0.024147829641629696,1.3361859272967946,0.3727139739113772,0.179860088365243,0.2516011585131153,0.3654441409578504
"bakery, dairy eggs, frozen",pantry,0.10926070038910506,0.34653696498054476,0.05540856031128405,0.5071225071225072,1.463400901981634,1.0,0.01754568880679496,1.325812284923866,0.35550273192931353,0.13838678328474247,0.24574541104254102,0.3335073573115343
bakery,"dairy eggs, produce, snacks",0.28249027237354085,0.27719844357976653,0.11455252918287938,0.40550964187327826,1.4628857097337524,1.0,0.03624666535450953,1.2158339433760181,0.44099694661888145,0.2573426573426574,0.1775192612049554,0.4093803122336633
"dairy eggs, produce, snacks",bakery,0.27719844357976653,0.28249027237354085,0.11455252918287938,0.4132509825940483,1.4628857097337522,1.0,0.03624666535450953,1.2228562917729413,0.4377682868029809,0.2573426573426574,0.18224242151122785,0.4093803122336633
