Customer_ID,Amount_Spent,Customer_Age,Order_Returns
2467,1864,30,0
2467,885,30,1
2468,387,44,0
2468,1250,44,0
2469,595,41,0
2469,3904,41,1
2469,2664,41,1
2469,1830,41,1
2469,4484,41,1
2469,1653,41,0
2470,1322,36,1
2470,3141,36,0
2470,4712,36,1
2471,1797,58,1
2471,3612,58,0
2471,784,58,1
2471,1523,58,0
2472,2794,28,0
2472,2234,28,1
2473,4112,22,0
2473,375,22,1
2473,2210,22,1
2473,917,22,0
2474,4493,59,0
2474,535,59,0
2474,4947,59,0
2474,2493,59,0
2474,878,59,1
2475,3369,28,1
2475,1496,28,0
2475,4148,28,0
2475,2903,28,1
2475,2551,28,1
2475,1016,28,0
2475,1412,28,1
2476,754,66,1
2476,2794,66,1
2476,3856,66,0
2476,2068,66,0
2477,4265,31,0
2477,1460,31,0
2477,2043,31,1
2477,2227,31,0
2478,1112,19,0
2478,410,19,0
2479,5010,70,1
2479,4870,70,0
2480,2249,43,1
2480,5015,43,1
2480,1181,43,0
2480,1062,43,0
2481,1903,20,1
2481,4374,20,1
2481,461,20,0
2481,1273,20,0
2482,4455,38,0
2482,4542,38,0
2482,5073,38,1
2482,4460,38,0
2483,4821,62,0
2483,5219,62,0
2483,4004,62,1
2483,1465,62,1
2484,5065,50,1
2484,2313,50,1
2484,1880,50,1
2484,1454,50,1
2484,2348,50,1
2485,4427,43,0
2485,449,43,1
2485,551,43,1
2486,1616,27,0
2486,1891,27,1
2486,1062,27,0
2486,3345,27,0
2486,915,27,1
2487,185,29,0
2487,2879,29,1
2487,3765,29,1
2488,3958,43,0
2489,3198,58,1
2489,314,58,1
2489,317,58,1
2489,1838,58,1
2489,3604,58,0
2489,4680,58,0
2490,1577,63,0
2490,3779,63,0
2490,4168,63,0
2490,4399,63,0
2490,4429,63,1
2490,1059,63,0
2490,1396,63,1
2491,2844,34,0
2491,444,34,0
2491,4108,34,1
2491,4084,34,1
2491,2400,34,0
2491,1852,34,1
2491,3151,34,1
2492,3845,39,0
2492,761,39,1
2492,1364,39,0
2492,279,39,1
2493,1869,67,1
2493,3991,67,0
2493,2153,67,0
2493,3716,67,1
2493,652,67,1
2493,2815,67,0
2493,3024,67,0
2493,1910,67,1
2494,2033,41,0
2494,4892,41,1
2494,1201,41,1
2494,4118,41,0
2495,1553,21,1
2495,3993,21,1
2495,3021,21,1
2495,1247,21,1
2495,1115,21,1
2495,2756,21,0
2496,2070,64,0
2496,1601,64,0
2497,2932,31,0
2497,2388,31,0
2497,1255,31,0
2497,1301,31,1
2497,4774,31,0
2498,3769,38,1
2498,3498,38,0
2498,2194,38,1
2498,1922,38,0
2498,3115,38,0
2498,4647,38,1
2498,2831,38,1
2499,4354,30,1
2499,556,30,1
2499,2552,30,0
2499,487,30,0
2499,190,30,1
2499,543,30,0
2499,3747,30,0
2499,1127,30,0
2500,1351,43,1
2500,1994,43,1
2500,4893,43,1
2500,3989,43,1
2501,2895,43,0
2502,1913,45,0
2502,4565,45,0
2502,1544,45,1
2502,2807,45,0
2502,4139,45,0
2502,1604,45,0
2502,1900,45,1
2503,1287,38,0
2503,4762,38,0
2503,1928,38,0
2503,339,38,0
2504,1071,38,1
2504,3845,38,1
2504,4490,38,1
2504,218,38,1
2504,3692,38,0
2505,3687,69,0
2505,4317,69,0
2506,1305,68,0
2506,4949,68,0
2506,5207,68,0
2506,4087,68,0
2506,2053,68,1
2506,1832,68,1
2506,1126,68,0
2506,4361,68,0
2507,1839,55,1
2507,3163,55,1
2507,4821,55,1
2507,1184,55,1
2508,4041,19,0
2508,3485,19,1
2508,4512,19,0
2509,1442,18,1
2509,2260,18,1
2509,2986,18,1
2509,1950,18,1
2509,2456,18,0
2510,3274,40,0
2510,2612,40,0
2510,2684,40,1
2511,3858,42,1
2511,4377,42,1
2512,1058,67,0
2512,2714,67,0
2512,3920,67,0
2512,2717,67,0
2513,4954,36,0
2513,2298,36,0
2513,3202,36,1
2514,3196,27,0
2514,1036,27,1
2514,3317,27,1
2514,3090,27,0
2514,2046,27,1
2515,3486,62,1
2515,1377,62,0
2515,871,62,1
2515,3446,62,0
2515,2527,62,0
2515,3060,62,1
2515,4728,62,0
2516,1625,56,0
2517,2502,48,1
2517,3390,48,1
2518,2633,22,0
2518,901,22,1
2518,1619,22,0
2518,4571,22,0
2518,1433,22,0
2519,1465,68,1
2519,4361,68,0
2519,2129,68,1
2519,2973,68,0
2520,4967,27,0
2520,3660,27,0
2520,4289,27,0
2520,3947,27,0
2520,3591,27,1
2521,2459,68,1
2521,4569,68,1
2521,3677,68,0
2521,1599,68,1
2521,2841,68,0
2522,1810,70,0
2522,2304,70,0
2522,4723,70,1
2523,553,45,1
2523,2613,45,1
2523,4467,45,1
2523,4724,45,1
2524,3628,50,0
2524,4275,50,1
2524,1358,50,1
2524,3394,50,0
2525,1191,28,1
2525,1205,28,1
2525,2312,28,1
2526,1698,38,1
2526,1735,38,0
2526,2095,38,0
2527,4844,49,0
2527,1548,49,1
2527,3527,49,1
2527,3142,49,0
2528,4797,38,0
2528,2774,38,0
2528,837,38,0
2528,1844,38,0
2528,2074,38,0
2529,1423,63,0
2529,4923,63,0
2529,5095,63,0
2529,442,63,0
2529,2078,63,1
2529,1890,63,1
2530,4253,34,1
2530,1921,34,0
2530,2083,34,0
2531,3028,58,0
2531,1687,58,0
2531,771,58,0
2531,2900,58,1
2531,687,58,0
2532,2540,55,0
2533,865,20,1
2533,2103,20,0
2533,3941,20,0
2533,1570,20,1
2533,4469,20,0
2533,3467,20,0
2534,2588,48,1
2534,1587,48,1
2534,2627,48,0
2534,4231,48,0
2534,507,48,1
2535,2714,42,0
2535,1391,42,0
2535,4846,42,0
2536,2218,55,1
2537,3640,66,0
2537,2129,66,1
2538,2339,57,1
2538,1903,57,0
2539,2033,56,0
2539,1978,56,1
2539,4673,56,1
2539,2238,56,1
2539,4947,56,1
2539,903,56,0
2540,4838,44,0
2540,3176,44,0
2540,1737,44,1
2541,1961,53,0
2541,3125,53,1
2541,1839,53,1
2541,376,53,0
2542,1779,56,0
2542,2426,56,0
2542,356,56,0
2542,1664,56,1
2543,1571,47,1
2543,3600,47,1
2543,537,47,0
2543,884,47,1
2543,4759,47,1
2544,4952,54,1
2544,2024,54,1
2545,1800,19,1
2545,3840,19,1
2545,3511,19,0
2545,3927,19,1
2545,3662,19,0
2545,713,19,0
2546,477,51,1
2546,322,51,1
2546,3423,51,1
2546,387,51,1
2547,270,28,0
2548,3430,21,1
2548,4219,21,0
2549,973,23,0
2549,131,23,0
2549,4350,23,0
2549,2897,23,1
2549,3120,23,1
2549,218,23,0
2550,4456,22,0
2551,2353,59,0
2551,4833,59,0
2551,1378,59,0
2551,3293,59,1
2551,5295,59,1
2552,3810,36,0
2552,254,36,1
2553,1607,22,1
2553,3808,22,1
2553,4469,22,0
2553,4887,22,1
2554,4846,63,1
2554,1478,63,0
2554,2996,63,1
2554,2788,63,0
2555,3856,38,0
2555,3021,38,0
2556,3656,30,1
2556,3164,30,1
2556,419,30,0
2556,4163,30,0
2556,2058,30,1
2557,1862,60,0
2557,3550,60,0
2557,2421,60,1
2558,3503,25,1
2558,3929,25,1
2558,1098,25,0
2558,1917,25,1
2559,4614,40,0
2559,1849,40,1
2559,3366,40,0
2559,547,40,1
2559,4352,40,0
2560,2553,32,0
2561,1789,48,0
2561,4575,48,0
2561,4677,48,1
2561,1249,48,0
2562,3320,30,1
2562,4873,30,0
2562,4563,30,1
2562,3600,30,0
2563,4386,51,0
2563,4542,51,1
2563,1299,51,0
2563,4521,51,0
2564,4608,48,1
2564,2178,48,0
2564,773,48,1
2565,2465,55,0
2565,4526,55,1
2565,4974,55,0
2566,2564,65,0
2567,1375,53,0
2567,939,53,1
2567,4725,53,0
2567,1870,53,1
2567,1747,53,1
2568,2214,60,0
2568,444,60,0
2568,1564,60,1
2569,4014,62,0
2569,2971,62,1
2569,1030,62,1
2570,5052,22,0
2570,4791,22,0
2570,2946,22,0
2570,3180,22,0
2571,322,42,1
2571,540,42,1
2571,3076,42,0
2571,866,42,0
2571,2868,42,0
2571,4633,42,1
2572,1444,21,1
2572,3782,21,1
2572,4605,21,1
2573,2170,65,1
2573,2314,65,1
2573,1336,65,0
2573,4952,65,1
2574,650,44,1
2575,4972,38,1
2575,1872,38,0
2575,2526,38,0
2576,2510,62,1
2576,2025,62,0
2576,4918,62,0
2576,1775,62,0
2576,4130,62,1
2576,4189,62,0
2576,2552,62,1
2576,1426,62,0
2577,4522,23,0
2577,4317,23,0
2577,2512,23,1
2577,4735,23,0
2577,689,23,1
2577,654,23,0
2578,1160,21,0
2578,4800,21,1
2578,771,21,0
2578,258,21,0
2578,482,21,1
2578,4322,21,1
2579,2112,55,0
2579,667,55,1
2579,850,55,0
2579,4663,55,0
2580,3858,58,1
2580,4699,58,0
2580,479,58,0
2580,450,58,1
2580,3639,58,1
2581,2018,46,1
2581,757,46,1
2581,3328,46,0
2581,1144,46,0
2582,3714,64,0
2582,1624,64,1
2582,3846,64,1
2582,3745,64,0
2582,3556,64,0
2583,4332,49,1
2583,1450,49,0
2583,1042,49,1
2583,3254,49,1
2584,3460,20,1
2584,2926,20,1
2584,3055,20,1
2584,962,20,0
2584,1820,20,0
2584,3010,20,0
2585,4165,38,1
2585,3604,38,1
2585,3068,38,1
2585,2335,38,0
2586,3381,19,1
2586,1812,19,0
2586,2694,19,1
2586,4731,19,0
2586,346,19,0
2587,796,41,0
2587,359,41,1
2587,927,41,1
2587,4088,41,1
2587,2150,41,1
2587,3808,41,0
2587,1421,41,1
2587,4624,41,0
2588,613,67,0
2588,628,67,0
2589,2902,52,0
2589,4528,52,1
2589,1183,52,1
2589,5145,52,1
2589,2401,52,1
2589,3726,52,0
2589,2991,52,1
2589,3092,52,1
2590,4810,58,0
2590,1763,58,0
2590,1016,58,0
2590,1808,58,0
2590,3119,58,1
2590,3788,58,0
2591,4570,39,1
2591,4347,39,1
2591,2431,39,1
2592,957,49,1
2592,1115,49,1
2592,1896,49,0
2592,4664,49,1
2592,833,49,1
2593,1911,19,1
2593,3100,19,1
2593,1310,19,0
2594,705,47,0
2594,4275,47,0
2595,4632,39,0
2595,2269,39,0
2595,2135,39,1
2596,2609,32,0
2596,4376,32,1
2596,176,32,1
2596,2509,32,1
2596,4085,32,0
2596,1890,32,1
2596,3631,32,0
2597,4759,42,1
2598,3704,36,1
2599,2233,19,1
2599,296,19,0
2599,393,19,1
2599,4614,19,0
2599,4918,19,1
2599,1188,19,1
2599,4077,19,1
2600,1876,32,1
2600,4346,32,0
2600,4159,32,0
2600,354,32,1
2600,4594,32,0
2601,4784,56,0
2601,544,56,0
2601,1135,56,0
2601,3940,56,0
2602,5081,64,1
2602,2766,64,1
2602,2477,64,1
2602,4950,64,0
2602,1368,64,0
2603,2542,23,0
2603,3664,23,1
2603,4224,23,1
2603,2486,23,0
2603,2176,23,0
2604,4961,45,1
2604,3020,45,1
2604,5119,45,0
2604,3514,45,0
2605,151,26,0
2605,592,26,1
2605,1799,26,1
2605,1238,26,0
2606,4964,40,0
2606,4911,40,0
2606,4373,40,0
2606,1389,40,1
2606,5061,40,1
2606,1034,40,1
2607,1720,63,0
2607,4090,63,1
2608,2838,19,1
2608,706,19,0
2608,2016,19,1
2609,5263,65,0
2609,4562,65,1
2610,4566,42,0
2610,1251,42,1
2610,2317,42,1
2610,3089,42,0
2610,495,42,0
2610,1828,42,0
2611,3279,50,0
2611,432,50,0
2611,817,50,0
2611,2814,50,1
2611,5030,50,0
2611,3176,50,0
2611,2404,50,1
2612,2760,60,1
2612,630,60,0
2612,453,60,0
2612,645,60,1
2612,2009,60,1
2613,2807,65,0
2613,2940,65,1
2613,769,65,1
2613,4911,65,0
2614,1357,40,1
2614,4449,40,1
2615,4932,19,1
2615,108,19,1
2615,4835,19,1
2615,2065,19,0
2615,4544,19,1
2615,2179,19,1
2616,4844,59,1
2616,660,59,0
2616,1246,59,0
2616,4595,59,0
2616,1479,59,0
2617,4765,53,0
2617,1616,53,1
2618,3640,42,0
2619,1294,37,1
2619,2032,37,1
2619,3834,37,1
2619,2143,37,1
2619,4528,37,0
2620,564,21,0
2620,4218,21,0
2620,1698,21,1
2621,3773,47,0
2621,5025,47,0
2621,2717,47,1
2621,2039,47,0
2621,2285,47,1
2621,3208,47,0
2621,3848,47,1
2622,2485,52,0
2623,573,50,1
2623,2685,50,1
2624,3406,48,0
2624,4374,48,1
2624,2128,48,1
2624,3442,48,0
2625,958,66,0
2625,3024,66,1
2626,3043,30,1
2626,3522,30,1
2626,4198,30,1
2627,1095,45,1
2627,1977,45,0
2627,1188,45,1
2627,1392,45,0
2627,1923,45,0
2628,1795,44,0
2628,3268,44,0
2628,2681,44,0
2628,4073,44,0
2628,760,44,0
2629,4338,19,0
2629,1375,19,1
2629,1802,19,0
2629,2487,19,1
2629,2158,19,1
2630,1391,60,1
2630,3556,60,0
2630,4027,60,1
2631,3380,21,0
2631,4804,21,0
2631,2617,21,1
2631,2174,21,1
2631,1283,21,0
2631,2587,21,0
2631,4663,21,0
2632,2356,40,0
2632,1443,40,0
2632,2471,40,1
2633,1589,25,0
2633,234,25,1
2633,2405,25,0
2633,3219,25,1
2633,2443,25,0
2634,1879,21,1
2634,3111,21,0
2634,693,21,1
2634,4141,21,0
2635,3939,27,0
2636,801,37,1
2636,3257,37,1
2636,1000,37,0
2636,3662,37,0
2636,2004,37,0
2636,453,37,1
2637,2856,44,0
2637,2989,44,1
2637,5210,44,0
2637,799,44,0
2638,1312,48,1
2638,2394,48,0
2638,1675,48,1
2638,3573,48,0
2639,4893,49,0
2639,1245,49,1
2640,1260,57,0
2641,3184,19,1
2641,4446,19,1
2642,3373,35,1
2642,1143,35,1
2642,3042,35,0
2642,4007,35,0
2642,2843,35,0
2642,2129,35,0
2642,3739,35,0
2643,3068,67,1
2643,3092,67,0
2643,1551,67,0
2643,2031,67,1
2643,3696,67,1
2644,524,23,1
2644,4804,23,0
2645,4392,57,0
2646,271,47,0
2646,4197,47,1
2646,2326,47,1
2646,274,47,1
2647,1163,36,0
2647,3261,36,1
2647,1810,36,0
2647,4119,36,1
2648,3321,55,0
2648,981,55,0
2648,2720,55,0
2648,2049,55,1
2648,3873,55,1
2649,4277,59,1
2649,5230,59,1
2650,3672,22,1
2650,3942,22,0
2650,1933,22,1
2651,833,67,1
2651,734,67,0
2651,5257,67,1
2652,370,39,1
2652,1139,39,1
2652,1211,39,1
2652,3701,39,0
2652,3155,39,1
2653,4190,18,1
2653,4047,18,0
2653,497,18,1
2654,1445,33,1
2654,682,33,0
2654,1341,33,1
2654,2443,33,1
2654,4262,33,1
2655,5088,27,1
2655,4885,27,0
2655,1478,27,1
2655,2114,27,0
2655,2295,27,1
2655,400,27,0
2655,1361,27,1
2655,3822,27,1
2656,971,49,0
2656,2567,49,0
2656,1746,49,1
2656,2908,49,0
2656,3000,49,1
2656,3624,49,0
2656,2310,49,0
2657,360,30,1
2657,2477,30,0
2657,3080,30,0
2657,4732,30,1
2658,2442,48,1
2658,1912,48,1
2658,1330,48,0
2658,2076,48,0
2658,4173,48,0
2658,4425,48,0
2658,4298,48,1
2659,1003,63,0
2659,2157,63,0
2659,4612,63,1
2659,680,63,1
2659,4046,63,0
2660,1270,27,0
2660,1918,27,1
2661,1013,29,0
2661,4141,29,1
2661,1265,29,0
2662,4795,50,1
2662,1009,50,0
2662,1334,50,1
2663,4730,70,1
2663,3146,70,0
2663,3819,70,1
2664,2385,44,1
2664,3296,44,0
2664,696,44,0
2664,3674,44,1
2664,2912,44,1
2664,2065,44,0
2664,3747,44,1
2664,3224,44,1
2664,2116,44,1
2665,4484,48,0
2665,1862,48,1
2666,3171,19,1
2666,1241,19,0
2666,1648,19,1
2666,4239,19,0
2666,1928,19,0
2667,4610,64,0
2667,2582,64,0
2667,5131,64,0
2667,4848,64,0
2667,4355,64,1
2667,828,64,0
2667,4371,64,0
2667,4736,64,1
2667,828,64,1
2668,300,57,1
2668,1587,57,0
2668,3253,57,1
2668,2838,57,0
2668,1429,57,1
2669,1960,35,1
2669,1405,35,1
2669,4997,35,0
2669,2121,35,0
2669,747,35,0
2669,4928,35,0
2669,3628,35,0
2670,736,59,0
2670,4063,59,1
2670,3160,59,0
2671,3359,46,0
2671,684,46,1
2671,4313,46,0
2671,533,46,0
2672,1842,32,0
2672,4115,32,0
2672,4641,32,0
2672,3193,32,0
2672,1835,32,1
2672,2834,32,1
2673,1331,28,0
2673,4624,28,1
2673,3161,28,0
2673,4903,28,1
2673,4458,28,0
2673,4005,28,1
2673,3183,28,1
2674,940,39,0
2674,386,39,1
2674,880,39,1
2675,2253,50,1
2675,2549,50,0
2675,805,50,0
2675,416,50,0
2675,947,50,0
2675,966,50,0
2676,817,19,1
2676,419,19,1
2676,782,19,0
2676,3497,19,0
2677,516,33,1
2677,2681,33,0
2677,1902,33,0
2677,312,33,0
2677,3713,33,0
2678,4644,52,0
2678,3983,52,1
2678,2683,52,1
2678,3206,52,1
2679,1423,42,1
2679,469,42,1
2680,3644,65,1
2680,4529,65,1
2680,1387,65,1
2681,2583,64,1
2682,2652,47,0
2682,2023,47,1
2683,513,58,0
2683,2279,58,0
2683,3627,58,0
2683,526,58,0
2683,3723,58,0
2683,2407,58,1
2684,3067,42,1
2684,421,42,0
2684,3993,42,0
2684,3109,42,1
2684,4872,42,1
2684,2788,42,0
2685,2065,55,0
2685,4742,55,1
2685,2503,55,0
2685,4908,55,1
2686,4230,46,0
2686,4812,46,1
2686,2074,46,1
2686,4194,46,0
2686,3121,46,1
2686,4115,46,1
2686,882,46,1
2687,4530,52,0
2688,4126,43,0
2688,2837,43,0
2688,3415,43,0
2688,3657,43,0
2688,741,43,0
2688,1426,43,1
2688,3799,43,1
2688,1549,43,0
2688,4655,43,0
2688,237,43,0
2689,1016,33,1
2689,2232,33,1
2690,4341,27,0
2690,2527,27,1
2690,4269,27,1
2690,2409,27,1
2690,1189,27,1
2690,2757,27,1
2691,2713,39,0
2691,273,39,1
2691,4227,39,0
2691,791,39,0
2692,3584,42,0
2692,3919,42,0
2693,1527,65,1
2693,1352,65,0
2693,2730,65,1
2694,4196,62,1
2694,3412,62,0
2695,4415,21,0
2695,1047,21,1
2696,1294,22,0
2697,1593,61,0
2697,1044,61,1
2697,5136,61,0
2697,3718,61,1
2697,4833,61,0
2698,4851,53,1
2698,1886,53,0
2698,3485,53,1
2698,2888,53,1
2698,1998,53,1
2698,4574,53,0
2698,5253,53,1
2699,4635,64,1
2699,2849,64,0
2699,4697,64,1
2699,1710,64,0
2699,3586,64,0
2699,1145,64,0
2699,2199,64,0
2700,3326,39,1
2700,5158,39,0
2700,4308,39,0
2701,4668,35,1
2701,834,35,0
2702,2932,59,1
2702,1071,59,1
2702,1051,59,0
2702,467,59,1
2702,735,59,0
2702,623,59,1
2703,2742,39,1
2703,4672,39,1
2703,450,39,0
2703,1744,39,1
2703,1468,39,1
2703,4171,39,1
2704,1865,39,0
2704,4903,39,0
2704,576,39,1
2705,3592,25,1
2705,4402,25,1
2705,3761,25,0
2706,1730,20,0
2706,4481,20,0
2706,3323,20,0
2706,2553,20,0
2706,176,20,1
2707,1468,63,1
2707,1150,63,0
2707,4960,63,0
2708,1805,22,1
2708,1382,22,0
2708,4172,22,1
2708,1507,22,1
2708,3671,22,0
2708,2658,22,0
2708,4069,22,1
2709,1137,64,1
2709,2471,64,1
2710,3997,21,1
2710,2042,21,1
2711,603,20,1
2711,597,20,1
2711,4621,20,1
2712,1197,25,1
2712,4103,25,0
2712,2135,25,1
2713,2964,69,1
2714,3647,38,1
2714,2624,38,1
2714,1572,38,0
2714,3950,38,1
2714,428,38,1
2714,3205,38,1
2714,2044,38,0
2715,3711,26,1
2715,4813,26,0
2715,2213,26,0
2715,1397,26,0
2715,3737,26,0
2715,4500,26,0
2715,4579,26,1
2716,3157,58,0
2716,4267,58,0
2716,4505,58,0
2716,1413,58,0
2716,4644,58,1
2716,3657,58,0
2717,975,47,1
2718,1931,28,1
2718,4616,28,0
2718,4068,28,0
2718,5032,28,1
2718,1039,28,1
2718,2991,28,0
2719,3392,28,1
2719,3097,28,0
2720,4470,55,1
2720,3655,55,1
2720,1931,55,1
2720,4891,55,0
2721,4101,68,1
2721,2453,68,1
2721,2220,68,0
2721,2897,68,1
2721,1070,68,1
2721,576,68,0
2722,1764,69,0
2722,3746,69,0
2722,3362,69,0
2722,681,69,0
2722,3028,69,1
2723,1066,19,0
2723,2516,19,1
2723,3891,19,0
2723,1755,19,0
2723,1918,19,1
2723,2167,19,0
2724,1850,23,1
2724,210,23,1
2724,3565,23,1
2725,2358,36,0
2725,1093,36,1
2725,3455,36,0
2725,1242,36,1
2726,4857,28,1
2726,1588,28,1
2726,3721,28,0
2727,3236,29,0
2727,1979,29,0
2727,3993,29,1
2727,424,29,1
2728,3020,27,1
2728,3967,27,0
2728,2899,27,0
2728,1579,27,1
2728,2395,27,0
2728,2699,27,1
2728,4057,27,0
2728,3411,27,0
2728,3664,27,1
2728,893,27,1
2728,3866,27,1
2729,1503,65,1
2729,5074,65,0
2730,1577,36,1
2730,3167,36,1
2730,1919,36,0
2730,4417,36,1
2730,860,36,0
2730,1762,36,0
2730,4185,36,1
2731,3148,41,1
2731,912,41,1
2731,1574,41,1
2732,659,48,1
2732,5103,48,0
2732,2293,48,0
2732,3522,48,1
2733,3628,69,0
2733,4547,69,0
2733,3380,69,1
2733,3288,69,1
2733,4328,69,1
2733,1854,69,1
2734,975,25,1
2734,2061,25,0
2734,1959,25,0
2734,2954,25,0
2734,3156,25,1
2734,2023,25,0
2734,3012,25,1
2735,4033,67,0
2735,2103,67,0
2735,3718,67,1
2736,3301,19,0
2736,3783,19,1
2736,3752,19,0
2736,3613,19,0
2736,152,19,1
2736,4377,19,1
2736,1941,19,1
2737,3390,24,1
2738,4415,38,0
2738,3671,38,1
2738,4443,38,1
2738,2340,38,0
2738,3626,38,0
2738,1392,38,1
2739,380,40,1
2739,3348,40,1
2740,3808,42,1
2740,4801,42,1
2740,3509,42,0
2740,1410,42,1
2740,4204,42,1
2740,4957,42,1
2741,2909,36,1
2741,2501,36,1
2741,2370,36,0
2742,1863,36,0
2742,3987,36,1
2742,2962,36,0
2743,376,36,0
2743,5017,36,0
2743,670,36,1
2743,3487,36,0
2743,1917,36,0
2743,3236,36,0
2744,3296,33,1
2744,4066,33,0
2744,3327,33,1
2744,4446,33,1
2745,3779,22,1
2745,3240,22,0
2745,315,22,1
2746,1052,34,1
2746,3615,34,1
2746,3294,34,0
2746,1951,34,0
2746,1522,34,1
2746,3495,34,1
2746,1172,34,1
2746,199,34,1
2746,4450,34,0
2747,4315,58,0
2747,1501,58,0
2747,5115,58,0
2747,662,58,1
2747,1961,58,1
2747,4737,58,1
2748,4582,52,1
2748,1650,52,0
2748,3025,52,1
2748,1556,52,0
2749,4124,41,1
2749,1614,41,1
2749,4283,41,0
2749,2989,41,1
2749,2560,41,0
2750,2724,20,0
2750,4601,20,0
2750,4155,20,0
2751,4772,61,0
2751,1424,61,1
2751,1266,61,0
2751,3396,61,1
2751,411,61,1
2752,4356,39,1
2752,2899,39,0
2752,2196,39,0
2752,1484,39,1
2752,3063,39,0
2752,4966,39,1
2752,4437,39,0
2752,3265,39,0
2753,2354,25,1
2753,3417,25,1
2754,2198,54,0
2754,2778,54,1
2755,370,21,0
2755,288,21,1
2755,4516,21,0
2755,2233,21,0
2756,4569,53,1
2756,4640,53,0
2756,1605,53,1
2756,2843,53,0
2757,2460,45,1
2757,3965,45,0
2757,3790,45,0
2757,5125,45,1
2757,2071,45,1
2757,1831,45,0
2758,1704,28,1
2758,2158,28,1
2758,2568,28,0
2758,2294,28,0
2759,2014,23,1
2760,4001,65,1
2760,4844,65,0
2761,4345,19,1
2762,898,34,1
2762,2939,34,1
2762,3782,34,1
2763,1416,40,1
2763,2689,40,0
2763,3339,40,1
2763,3116,40,0
2763,2073,40,1
2764,1887,66,1
2764,1539,66,0
2764,4227,66,0
2764,843,66,0
2764,992,66,1
2764,756,66,0
2764,5092,66,1
2764,2211,66,1
2764,3762,66,1
2764,654,66,1
2765,1856,46,0
2765,539,46,0
2765,1343,46,0
2766,1702,58,0
2766,3771,58,1
2766,4227,58,1
2766,4384,58,0
2766,4451,58,1
2767,2756,22,0
2767,3689,22,0
2767,1142,22,0
2767,1220,22,0
2767,2017,22,1
2767,2908,22,0
2767,3758,22,0
2767,2602,22,0
2767,3202,22,1
2768,1917,53,1
2768,4051,53,1
2768,3838,53,0
2768,1250,53,0
2768,3939,53,0
2769,318,19,0
2769,3941,19,0
2769,963,19,1
2769,2025,19,1
2770,313,50,0
2770,2041,50,0
2770,2328,50,1
2770,4771,50,1
2770,5068,50,0
2770,644,50,0
2771,4453,53,1
2771,625,53,0
2771,4092,53,0
2772,1381,31,0
2772,3074,31,1
2773,4268,69,1
2773,1306,69,0
2774,1024,39,1
2774,4736,39,1
2774,3541,39,1
2774,4013,39,0
2775,4129,34,0
2775,366,34,1
2775,3213,34,0
2775,4793,34,0
2776,2663,34,0
2776,3625,34,1
2776,1159,34,0
2776,4274,34,0
2776,2855,34,0
2776,3589,34,0
2777,3144,22,1
2777,1233,22,0
2777,454,22,0
2777,2967,22,1
2777,520,22,0
2777,2186,22,0
2778,1757,37,0
2778,2142,37,1
2778,1915,37,0
2779,3998,21,0
2779,3860,21,1
2779,4412,21,0
2779,4643,21,1
2779,4583,21,1
2779,4940,21,0
2780,3281,64,0
2780,2807,64,0
2780,3021,64,0
2781,4119,60,1
2781,366,60,0
2781,2429,60,1
2781,393,60,0
2782,1777,26,1
2782,3886,26,0
2783,671,57,1
2783,2462,57,1
2783,2424,57,0
2784,1677,47,1
2784,2859,47,1
2785,3566,62,1
2785,5017,62,0
2785,4351,62,1
2786,4353,60,1
2786,4840,60,0
2786,4821,60,0
2786,3357,60,0
2787,1766,47,1
2787,4592,47,0
2787,3144,47,0
2787,531,47,0
2787,696,47,0
2787,2733,47,0
2787,4357,47,1
2787,4194,47,0
2787,5023,47,0
2787,1127,47,0
2788,3684,18,0
2788,4011,18,0
2788,5011,18,0
2789,352,58,0
2789,1369,58,0
2789,3351,58,0
2789,1901,58,0
2790,1336,64,0
2790,2686,64,1
2790,2675,64,0
2790,2212,64,0
2790,728,64,1
2790,4030,64,0
2791,832,28,0
2791,2673,28,1
2791,4941,28,1
2791,4294,28,1
2791,4985,28,1
2792,3911,47,0
2792,1546,47,0
2792,5212,47,0
2793,4478,54,0
2793,3072,54,1
2793,5013,54,1
2794,3830,60,1
2794,325,60,0
2794,467,60,1
2794,653,60,0
2794,2788,60,1
2795,4444,25,1
2795,2834,25,1
2795,3891,25,1
2796,3466,28,1
2796,4765,28,0
2796,4100,28,1
2796,3325,28,1
2796,1179,28,0
2797,4972,64,1
2797,4441,64,0
2797,1384,64,0
2797,1969,64,1
2797,1208,64,0
2798,1639,47,0
2798,3501,47,1
2798,3945,47,0
2798,5030,47,0
2798,1315,47,1
2799,4351,39,0
2799,2068,39,1
2799,4894,39,0
2799,5087,39,0
2800,5136,56,0
2800,930,56,0
2800,1746,56,1
2801,1598,41,0
2801,5131,41,1
2801,4053,41,1
2801,4882,41,1
2802,3405,67,0
2802,3743,67,0
2803,4065,44,1
2803,1439,44,0
2803,5181,44,0
2804,2837,38,0
2804,920,38,1
2804,220,38,0
2804,4068,38,0
2804,3344,38,0
2805,615,55,0
2805,886,55,1
2805,5144,55,1
2805,3471,55,0
2806,1433,47,1
2806,3287,47,1
2806,1394,47,0
2807,913,42,0
2807,3158,42,0
2807,4149,42,0
2807,4468,42,0
2807,3217,42,1
2808,961,36,0
2808,3199,36,0
2808,574,36,1
2808,1971,36,0
2808,4449,36,1
2808,3043,36,1
2808,815,36,0
