Was_Product_Reordered,Order_ID,Product_ID
0,7676,6677
1,7677,15833
1,7677,3045
1,7677,13127
1,7677,1476
1,7677,13297
1,7677,9178
0,7678,13726
0,7678,3183
0,7678,14419
0,7678,3045
0,7678,1571
1,7678,13307
0,7678,10209
0,7678,1972
0,7678,2051
1,7678,2745
1,7678,8397
0,7678,300
1,7678,9395
0,7678,10900
0,7678,16475
1,7678,5819
0,7678,3596
1,7678,2141
0,7679,7913
1,7679,6591
0,7679,14675
0,7679,11961
1,7679,10134
1,7679,8224
0,7680,1518
1,7680,3387
0,7680,14516
1,7680,15945
1,7680,12114
1,7680,14024
1,7680,4457
0,7680,8286
0,7680,5899
0,7681,12232
1,7681,11785
0,7681,3919
0,7681,16029
1,7681,10068
1,7682,9676
1,7682,15926
1,7682,3857
1,7682,8304
1,7682,3379
1,7682,13687
1,7682,6630
1,7682,10045
1,7682,9492
1,7682,679
1,7682,15821
1,7682,8059
1,7682,3596
1,7682,16439
1,7682,2876
1,7682,6524
1,7682,7997
0,7682,1380
1,7683,14140
1,7683,1136
0,7683,8989
1,7683,324
0,7683,14777
1,7683,9626
1,7683,5721
1,7683,4423
1,7683,16086
0,7683,8085
0,7683,7129
1,7683,7068
1,7683,97
1,7683,14256
1,7683,10403
0,7683,9038
1,7684,3217
1,7684,2082
0,7684,9797
1,7684,14073
0,7684,15074
0,7684,13782
1,7684,10134
0,7684,13968
0,7684,5429
1,7684,6596
1,7684,8343
0,7684,1803
0,7684,2748
1,7684,12413
1,7684,9614
0,7684,1273
1,7684,8085
1,7684,6730
0,7684,2518
0,7684,8105
0,7684,5254
0,7684,4470
1,7684,9623
1,7685,7068
1,7685,14049
1,7685,5375
1,7685,15870
1,7685,14495
1,7685,10811
1,7685,7906
1,7685,5174
1,7685,8085
1,7685,16501
1,7685,11507
1,7685,1443
1,7685,15118
1,7685,15796
1,7685,1858
0,7685,1145
0,7685,13482
0,7685,14948
0,7686,7217
0,7686,2588
0,7686,8024
1,7686,502
0,7686,6989
0,7686,9089
1,7687,7997
1,7687,9106
1,7687,1655
1,7687,8304
1,7687,536
1,7687,1873
1,7687,5971
1,7687,10952
1,7687,8338
1,7687,13127
1,7688,3156
1,7688,6987
1,7688,9038
1,7688,9390
1,7688,16335
1,7688,7563
1,7688,14482
0,7688,13623
0,7688,13797
0,7688,8311
0,7688,11924
0,7688,785
0,7688,6205
1,7689,2309
1,7689,14115
1,7689,7930
1,7689,9902
1,7689,14038
1,7689,8304
1,7689,16358
1,7689,7148
1,7689,4030
1,7689,5747
1,7689,2719
1,7689,9129
1,7689,6973
1,7689,12088
1,7689,14631
1,7689,4664
1,7689,3933
1,7689,1852
1,7689,16018
1,7689,15954
1,7689,345
1,7689,3045
1,7689,13144
1,7689,6112
1,7689,6568
1,7689,2314
1,7689,12748
1,7689,15667
1,7689,9122
1,7689,3009
1,7689,5899
1,7689,12999
1,7689,1488
1,7689,15298
1,7689,15499
0,7689,4695
1,7689,5217
0,7689,11969
0,7689,11443
0,7689,15491
0,7689,388
1,7689,8913
1,7689,10405
0,7689,11384
1,7690,11076
1,7690,15095
1,7690,8731
1,7691,12303
1,7691,12540
1,7691,13562
1,7691,2141
1,7691,9588
1,7691,5484
1,7691,3767
1,7691,12914
1,7691,9117
1,7691,2044
1,7691,10924
1,7691,6030
1,7691,7597
1,7691,8158
1,7691,15141
1,7691,8780
0,7691,10439
0,7691,14777
0,7691,2361
1,7691,9394
0,7691,7129
0,7691,15601
1,7691,12843
0,7691,8479
1,7692,7811
1,7692,11236
0,7692,8429
0,7692,196
0,7692,9267
0,7692,13086
1,7692,13328
0,7692,2916
0,7692,2684
0,7692,12154
0,7692,4106
0,7692,7000
0,7692,10810
0,7692,5442
0,7692,6911
1,7693,4560
1,7693,2081
1,7694,4423
1,7694,6591
0,7694,6700
0,7694,12737
1,7694,6732
1,7694,1007
1,7695,6706
1,7695,11674
0,7695,15298
1,7695,14703
1,7695,9480
1,7695,12671
1,7695,5327
0,7695,2698
0,7696,5847
0,7696,4660
0,7696,12709
0,7696,8303
1,7696,14660
0,7696,10565
0,7696,1166
0,7696,15632
0,7696,5136
0,7696,780
0,7696,17
0,7696,14754
0,7696,11726
0,7696,8304
0,7696,12328
0,7696,10474
0,7696,7068
0,7696,11889
0,7696,9131
0,7696,15870
0,7696,15371
0,7696,13564
0,7696,10501
0,7696,14239
1,7697,16501
1,7697,12794
1,7697,98
0,7697,15879
1,7697,4706
1,7698,14428
1,7698,16274
1,7698,12184
1,7698,14564
0,7699,15222
1,7699,6568
1,7699,15830
1,7699,14389
1,7699,7590
1,7699,14917
1,7699,13736
1,7699,4931
0,7699,8253
1,7699,5638
1,7699,13514
1,7699,12897
1,7699,16358
1,7699,8165
1,7699,4077
1,7699,12382
1,7699,9102
1,7699,5899
1,7699,3045
1,7699,8304
0,7700,8102
1,7700,13562
0,7701,7331
0,7701,8884
0,7701,3924
1,7701,12272
0,7701,7183
0,7701,16127
0,7701,8297
0,7701,7970
0,7701,11762
1,7702,11027
1,7702,2756
1,7702,5664
1,7702,8858
0,7702,1605
0,7702,320
0,7702,2282
1,7703,4706
1,7703,14962
1,7703,1505
0,7704,8049
1,7704,9538
1,7704,3957
1,7704,6357
1,7704,16501
1,7704,11731
0,7704,7990
1,7704,7902
1,7704,4600
1,7704,11394
1,7704,8529
0,7705,4134
1,7705,6204
1,7705,10286
1,7705,8085
1,7705,14850
1,7705,13325
1,7705,15833
1,7705,14343
0,7705,9214
1,7705,5638
1,7706,6591
1,7706,9282
1,7706,4423
1,7706,16358
1,7706,14884
1,7706,7068
1,7706,7339
1,7706,6999
1,7706,3575
1,7706,6377
1,7706,2855
1,7706,7011
1,7706,2933
1,7706,6278
1,7706,10449
1,7706,16141
1,7706,16420
0,7706,7267
1,7706,14227
1,7707,15362
1,7707,1985
1,7707,11394
0,7707,9903
0,7707,9319
1,7707,15917
1,7707,11986
1,7707,10579
1,7707,5628
1,7707,8742
1,7707,15501
1,7708,9282
1,7708,15694
1,7708,15833
1,7708,12245
1,7708,6204
1,7708,5669
1,7708,2638
1,7708,16359
1,7708,2622
1,7708,4794
1,7708,7701
1,7708,13359
1,7708,14350
1,7708,1775
1,7708,5971
1,7708,7068
0,7709,1713
0,7709,8014
0,7709,1271
0,7709,9177
0,7709,4423
0,7709,12966
0,7709,2184
1,7710,7620
1,7710,1780
0,7710,13085
1,7710,4505
0,7710,5638
1,7710,3451
0,7710,14542
1,7711,3949
1,7711,2712
1,7711,3725
0,7711,3446
0,7711,9117
0,7711,13284
0,7711,9806
1,7712,5258
1,7712,15514
0,7712,98
0,7712,15694
1,7712,11665
1,7712,8085
0,7712,6596
1,7713,8304
1,7713,11295
1,7713,8547
1,7713,300
1,7713,10558
1,7713,7284
1,7713,9282
0,7713,12331
0,7714,2080
1,7714,8484
1,7714,11076
0,7714,4423
1,7714,4740
1,7714,9650
1,7714,7885
1,7714,16164
1,7714,5567
1,7714,5877
1,7714,12720
0,7714,14079
1,7714,16491
0,7714,11491
0,7714,2316
1,7714,9167
0,7715,8804
0,7715,1555
0,7715,11266
0,7715,686
0,7715,6535
0,7715,2749
0,7715,1985
0,7715,9452
1,7716,6980
1,7716,13330
1,7716,9320
1,7716,13086
1,7716,1715
1,7716,14659
1,7716,10218
1,7717,14148
0,7717,5577
1,7717,9385
1,7717,14933
1,7717,3159
1,7717,15603
0,7717,6221
0,7717,3873
1,7717,3696
1,7717,6927
1,7717,12306
0,7717,8304
0,7717,9018
1,7717,1640
1,7717,11992
1,7718,13895
1,7718,14915
1,7718,10122
1,7718,9234
1,7718,2622
0,7718,448
0,7719,2690
1,7719,7068
1,7719,9038
1,7719,3267
1,7719,5698
1,7719,8647
1,7719,16501
1,7719,9672
1,7719,3400
1,7719,15509
1,7720,16242
1,7720,3954
1,7720,7385
1,7720,447
1,7720,4453
1,7720,3058
1,7720,4423
1,7720,14974
1,7720,5971
0,7720,9117
0,7720,9310
0,7720,5747
1,7721,2779
1,7721,2975
1,7721,4807
1,7721,15929
0,7721,6288
1,7721,6987
1,7721,11159
0,7721,6561
0,7721,4345
1,7721,2877
1,7722,11004
1,7722,10149
0,7722,7280
0,7722,324
1,7723,4423
1,7723,11201
1,7723,10525
1,7723,15870
1,7723,7890
1,7723,15627
1,7723,8711
1,7723,7377
1,7723,1765
1,7723,10130
1,7723,1663
1,7723,16173
1,7723,5345
1,7723,4933
1,7723,13884
1,7723,1123
1,7723,6672
0,7723,13847
0,7723,10555
0,7723,15324
0,7723,7082
0,7723,8943
1,7723,5888
1,7723,7327
1,7723,14113
0,7723,15310
1,7723,7649
1,7723,5971
1,7723,14974
1,7723,972
1,7723,4577
1,7724,8456
1,7724,1827
1,7724,14996
1,7724,5721
1,7724,1197
1,7724,9692
1,7724,14833
1,7724,3820
1,7724,5006
1,7724,1502
1,7724,11229
1,7724,11423
1,7724,13968
1,7724,14561
1,7724,16173
1,7724,6265
1,7724,13427
1,7724,12579
1,7724,8547
0,7724,8448
1,7724,14564
1,7724,6942
0,7725,3118
0,7725,8166
0,7725,9941
0,7725,8873
0,7725,14616
0,7725,15583
0,7725,8304
0,7725,15601
0,7725,9728
0,7725,9174
0,7725,5693
0,7725,9707
0,7725,2904
0,7725,16108
0,7725,6920
0,7725,5888
0,7725,13325
0,7725,8484
0,7725,8989
0,7725,8288
0,7725,15694
0,7725,13085
0,7725,1062
1,7726,932
1,7726,15844
1,7726,15534
1,7726,14157
1,7726,16452
0,7726,8709
1,7726,4861
1,7726,13159
1,7727,70
1,7727,12880
0,7727,2855
1,7727,13562
0,7727,11758
1,7727,14833
0,7727,13532
1,7728,9324
1,7728,4423
1,7728,6595
1,7728,1370
1,7728,1908
1,7729,13282
1,7729,9672
1,7729,16501
1,7729,9171
1,7729,15669
1,7729,8742
1,7729,6377
1,7729,10026
1,7729,10337
1,7729,7327
1,7729,9626
1,7729,16358
1,7729,8304
1,7729,2828
1,7729,12352
1,7729,14321
1,7729,13804
0,7729,6596
1,7729,1775
1,7730,15354
1,7730,4871
1,7730,10961
1,7731,14470
1,7731,2080
1,7731,13440
1,7731,6236
1,7731,13049
1,7731,7068
1,7731,5011
1,7731,11185
1,7731,10791
1,7731,4618
0,7731,1760
1,7731,3525
1,7731,14788
1,7732,3962
1,7732,515
1,7733,8304
1,7733,3873
1,7733,10501
1,7733,1836
0,7733,3620
0,7733,16501
0,7733,7084
1,7734,6908
1,7734,13036
1,7734,8304
1,7734,13027
1,7734,15609
1,7734,6930
1,7734,5682
1,7734,13112
1,7734,11152
1,7735,6980
1,7735,6030
1,7735,5899
1,7735,2565
1,7735,16358
1,7735,1837
1,7735,16173
1,7735,7208
1,7735,5425
1,7735,5638
1,7735,2661
1,7735,9672
1,7735,1760
1,7735,6400
1,7735,4577
0,7735,12598
0,7736,11394
0,7736,11317
0,7736,1974
0,7736,5628
0,7736,4177
0,7736,4029
1,7737,5888
1,7737,8155
1,7737,1985
1,7737,7663
1,7737,11162
1,7737,4182
1,7737,12184
1,7737,9030
1,7738,8304
1,7738,513
1,7738,4788
1,7738,1731
1,7738,4283
1,7738,15870
1,7738,6396
1,7738,7869
1,7738,10322
1,7738,11178
1,7738,9458
0,7738,10485
0,7738,14585
1,7738,12853
1,7738,7103
0,7738,7955
1,7738,15525
1,7738,9831
1,7739,13626
1,7739,14005
1,7739,10083
1,7739,8697
1,7740,8304
1,7740,15514
1,7740,16173
1,7740,2044
1,7740,3620
0,7740,13887
1,7740,10439
0,7740,7124
0,7740,3544
1,7741,13238
1,7741,14785
1,7741,9421
1,7741,154
1,7741,2084
1,7741,5947
1,7741,889
0,7741,16165
0,7741,2359
1,7741,4107
0,7741,13026
0,7741,6143
0,7741,1123
1,7741,14264
0,7741,6571
0,7741,13415
0,7741,2861
0,7741,12865
0,7741,1063
1,7742,946
1,7742,396
1,7742,8165
1,7742,14307
1,7742,15601
1,7742,1842
1,7742,3320
1,7742,15694
1,7742,8556
1,7742,4619
1,7742,8591
0,7742,199
0,7742,4440
1,7742,13734
1,7743,1423
1,7743,6116
1,7744,5879
1,7744,14481
1,7744,4394
0,7745,3433
0,7745,2479
1,7745,4423
1,7745,5023
1,7745,11577
0,7745,10086
1,7745,10163
1,7745,9324
1,7745,9705
1,7745,15847
1,7746,2975
1,7746,4423
1,7746,8764
1,7746,11786
1,7746,6319
1,7746,12955
1,7746,4577
1,7746,12525
0,7746,11961
0,7746,9079
0,7746,4134
0,7746,10827
0,7746,214
0,7746,4844
0,7746,14719
0,7747,10971
1,7747,1655
0,7747,8881
1,7747,13282
0,7747,98
0,7747,13045
0,7747,3471
1,7747,11272
0,7747,7434
0,7747,182
0,7748,7826
0,7748,8395
0,7748,16066
0,7748,12733
0,7748,1300
1,7748,1116
0,7748,10263
0,7748,11629
0,7748,15346
1,7748,8743
1,7749,11396
1,7749,3637
1,7749,1076
1,7749,2123
1,7749,10307
1,7749,8742
1,7749,13282
1,7749,10579
1,7749,1985
1,7749,10134
1,7749,1974
1,7749,8989
1,7749,452
1,7749,14850
1,7749,5971
1,7749,13562
1,7749,11547
1,7749,15509
1,7749,8933
1,7749,13685
1,7749,7068
1,7749,12765
1,7749,2092
1,7750,2004
0,7750,11864
1,7750,14423
0,7750,10850
1,7750,1985
1,7750,29
1,7750,5124
1,7750,6601
1,7750,15870
1,7750,7235
0,7750,2590
1,7751,8808
1,7751,9324
1,7751,8183
1,7751,6029
1,7751,11434
1,7751,8304
1,7751,8694
0,7752,11992
0,7752,12690
0,7752,3956
0,7752,15702
0,7752,10046
0,7752,11829
0,7752,398
0,7752,16389
0,7752,3245
0,7752,6868
1,7753,15503
1,7754,1890
1,7754,4423
1,7754,754
1,7754,4649
1,7754,9159
1,7754,7663
1,7754,16211
1,7754,9077
1,7754,15860
1,7754,5976
1,7754,11154
1,7754,8428
1,7754,11444
1,7754,36
1,7754,15151
1,7754,10134
1,7754,16173
1,7754,1352
1,7754,9683
1,7754,13734
1,7754,11377
0,7754,14749
1,7754,981
1,7754,12256
0,7754,6396
1,7754,10981
1,7754,5939
1,7754,8288
0,7754,5693
1,7754,15509
1,7754,16344
1,7754,4706
0,7754,8764
1,7754,972
0,7754,15583
0,7754,13887
1,7754,490
0,7754,1228
0,7754,6357
1,7754,8487
0,7754,11323
1,7755,11631
1,7755,8304
1,7755,7911
1,7755,6165
1,7755,10892
1,7755,8552
1,7756,13721
1,7757,15601
1,7757,4148
1,7757,15033
1,7757,4423
1,7757,14470
1,7758,11152
1,7758,3956
0,7758,14974
1,7758,13685
1,7758,2855
1,7758,3620
0,7758,4100
1,7758,11986
1,7758,8742
1,7758,14558
1,7758,8343
1,7758,7339
0,7758,452
1,7758,15164
1,7758,10270
1,7758,3168
1,7758,16141
1,7758,4423
1,7758,8011
1,7758,8839
1,7758,2346
1,7758,7441
1,7758,7155
1,7758,15788
1,7758,7068
1,7758,4546
1,7758,15112
1,7758,9385
1,7758,6345
1,7758,5864
1,7758,8883
1,7759,2782
1,7759,15904
1,7759,14978
1,7759,14269
1,7759,8943
1,7759,6922
1,7759,1760
1,7759,4618
1,7759,3895
1,7759,1908
1,7759,8304
1,7760,7210
1,7760,1836
1,7760,14894
1,7760,1555
1,7760,7337
1,7760,13636
1,7760,13319
1,7760,4108
1,7761,16195
1,7761,4713
1,7761,14548
1,7761,8781
1,7761,4423
1,7761,5693
1,7761,2871
1,7761,1591
0,7761,7999
1,7762,11665
1,7762,5039
1,7762,1333
1,7762,6396
1,7762,7597
1,7762,9679
1,7762,11298
0,7762,2547
1,7763,47
1,7763,13214
1,7764,3689
1,7764,8742
0,7764,16459
1,7765,10501
1,7765,16362
1,7765,12354
1,7765,15833
1,7766,3873
1,7766,14152
1,7766,6104
1,7766,8509
1,7766,2140
0,7766,4933
0,7766,6198
0,7766,4769
0,7766,11879
0,7766,59
0,7766,2248
0,7766,7327
0,7766,8293
1,7766,16173
0,7766,2322
0,7766,6252
0,7766,3018
1,7766,14974
0,7766,1555
0,7766,7129
0,7766,12914
1,7766,3802
0,7766,1954
0,7766,10795
0,7766,13026
0,7766,10349
0,7766,294
0,7766,1807
0,7767,1540
0,7767,16478
0,7767,6484
0,7767,13868
1,7767,10815
0,7767,1618
0,7767,15833
0,7767,2677
0,7767,15441
1,7767,16501
1,7767,12389
1,7767,6251
1,7767,7185
0,7767,15368
1,7767,10247
1,7767,3252
1,7767,12955
1,7768,4661
0,7768,6596
0,7768,7011
1,7768,15870
1,7768,15603
1,7768,12540
0,7768,13146
0,7768,4423
0,7768,13734
0,7769,10012
0,7769,13200
1,7770,1555
1,7770,8764
1,7770,16410
1,7770,7637
1,7770,8719
1,7770,7327
1,7770,9672
1,7770,2060
1,7770,1782
1,7770,8304
1,7770,8343
1,7771,8304
1,7771,3162
1,7771,11272
1,7771,12554
1,7771,12761
0,7771,6531
1,7771,1669
0,7771,8348
0,7771,7068
1,7771,206
1,7771,11684
0,7771,9059
0,7771,10656
0,7771,14586
1,7771,9496
0,7771,11045
0,7771,15799
1,7772,16358
1,7772,1876
1,7772,5939
1,7772,12240
0,7772,3760
1,7773,14731
1,7774,12955
1,7774,439
1,7774,13329
1,7774,15603
1,7774,12880
1,7774,5084
0,7775,15525
0,7775,3977
1,7775,13774
0,7775,2521
0,7775,380
0,7775,2673
0,7775,8738
1,7775,7575
1,7775,15164
1,7775,2523
1,7775,9743
1,7775,13415
0,7775,5721
0,7776,2626
0,7776,5712
0,7776,6723
0,7776,11446
0,7777,15843
0,7777,13666
0,7777,6234
0,7777,10853
0,7778,6511
0,7778,4415
0,7778,3956
0,7778,12956
0,7778,12646
1,7778,5006
1,7779,14155
1,7779,102
1,7779,12213
1,7779,14399
1,7779,9562
1,7779,11298
1,7779,10065
1,7779,462
1,7780,9030
1,7780,7626
1,7780,4423
1,7780,8098
1,7780,7068
1,7780,13302
1,7780,15601
0,7781,13594
1,7781,12017
1,7781,1847
1,7781,8304
1,7781,3938
1,7781,16382
1,7781,10422
1,7781,2697
1,7781,3677
1,7781,4850
1,7781,6252
0,7781,749
0,7781,15358
1,7781,9396
1,7781,3400
1,7781,5036
1,7781,15141
0,7782,7534
0,7782,5225
0,7782,10903
0,7782,4934
1,7783,8978
1,7783,830
1,7784,15987
1,7784,11914
1,7784,1873
1,7784,1880
0,7785,1343
0,7785,15509
1,7786,11992
1,7786,16358
1,7786,14833
1,7786,6732
1,7786,8883
1,7786,9282
1,7786,708
1,7786,6416
1,7786,7549
1,7786,4370
1,7786,1797
1,7786,12866
0,7787,6682
0,7787,3703
0,7787,16459
0,7787,13181
1,7787,11708
1,7787,1663
0,7787,10585
0,7788,10413
1,7788,1705
1,7788,6829
1,7788,1715
1,7788,1817
1,7788,981
1,7788,15870
1,7788,6837
0,7788,10108
1,7788,3126
1,7788,7327
0,7788,7124
0,7789,12965
1,7790,7494
1,7790,5668
1,7790,9396
1,7790,11541
0,7790,12841
0,7790,8304
0,7790,1244
0,7790,12477
0,7790,1510
1,7791,11450
1,7791,8304
1,7791,11612
1,7791,9655
1,7791,4556
1,7791,4914
0,7791,6868
1,7791,14350
1,7791,4758
0,7791,9433
1,7792,9282
1,7792,6887
0,7792,14879
1,7792,5899
1,7792,2358
1,7792,15043
1,7792,9324
1,7792,4397
1,7792,8886
0,7793,14585
0,7793,4879
0,7793,1600
0,7793,8459
0,7793,5493
0,7793,10500
0,7793,11178
0,7793,2214
0,7793,5909
0,7793,16352
0,7793,4889
0,7793,5023
0,7793,15314
1,7794,4423
1,7794,13085
0,7794,2466
0,7794,2362
1,7794,15870
1,7795,5357
1,7795,14564
1,7795,11479
0,7795,2508
1,7795,9626
1,7795,10808
0,7795,15870
1,7795,11992
0,7795,8304
1,7795,1555
0,7795,2755
0,7795,1341
0,7796,2287
0,7796,13558
1,7796,12861
0,7796,2366
0,7796,16359
0,7796,11038
0,7796,120
0,7796,11672
0,7796,666
1,7796,13836
0,7797,9806
1,7797,11471
1,7797,9672
1,7797,5345
1,7797,10850
1,7797,8329
1,7797,8304
1,7797,8659
1,7797,8742
1,7797,14749
1,7797,2889
1,7797,3620
1,7797,15694
1,7797,7826
1,7797,13282
1,7797,14227
1,7797,15797
1,7797,5429
1,7797,9156
1,7797,9641
1,7797,2358
1,7797,6974
1,7797,5767
1,7798,8304
1,7798,8647
1,7798,11434
1,7798,8293
0,7798,14992
1,7798,6298
1,7798,15438
1,7798,8085
1,7798,7876
1,7798,10791
0,7799,1343
0,7799,9242
1,7799,11444
1,7799,16140
1,7799,14097
1,7799,3174
0,7799,7944
1,7800,5383
1,7800,9363
1,7800,10787
1,7800,1571
0,7800,12244
0,7800,11269
0,7800,5645
1,7800,11479
0,7800,6295
1,7800,16475
0,7800,10134
1,7801,15308
1,7801,4560
1,7801,8792
1,7802,5136
0,7802,1618
1,7802,12307
1,7802,1555
1,7802,12579
1,7802,16165
0,7802,4100
0,7802,8647
0,7802,9524
1,7803,4148
0,7803,12563
1,7803,13085
1,7803,8484
1,7803,5578
1,7803,9506
1,7803,6729
1,7803,10525
1,7803,7663
1,7803,10584
1,7803,3575
1,7803,5858
1,7804,2343
1,7805,8742
1,7805,15833
1,7805,12794
0,7805,843
0,7805,546
0,7805,11246
1,7805,4706
1,7805,7468
0,7806,7670
1,7806,9181
1,7806,10134
1,7806,13036
1,7806,2697
1,7806,8304
1,7806,11849
1,7806,2137
1,7807,3525
0,7807,4307
0,7807,11332
1,7807,4017
1,7807,4591
1,7807,12482
0,7807,9381
1,7807,12503
1,7807,14443
1,7808,7068
1,7808,14419
1,7809,11369
1,7809,668
1,7809,15694
1,7809,7068
1,7809,15969
1,7809,13887
1,7809,11024
1,7809,12382
1,7809,16061
1,7809,7327
1,7809,1775
1,7809,16242
0,7809,5
1,7809,3752
1,7809,3132
1,7809,3821
1,7809,14996
1,7809,10277
1,7809,12774
1,7809,16484
1,7809,286
1,7809,4339
1,7809,1531
1,7809,6791
1,7809,8881
1,7809,3601
1,7809,11512
1,7809,11731
0,7809,4234
1,7809,14785
1,7809,9077
1,7809,8411
0,7809,9117
1,7809,8529
1,7809,12690
0,7809,6079
0,7809,12115
0,7810,10859
1,7810,4134
1,7810,12737
0,7810,4724
0,7811,15331
1,7811,5465
1,7811,8362
1,7811,4148
1,7812,79
1,7812,4339
1,7812,14542
1,7812,12965
1,7812,13127
1,7813,8304
1,7813,9118
1,7813,7267
1,7813,12051
1,7813,4450
1,7813,10134
1,7813,990
1,7813,13427
1,7813,5721
1,7813,14307
1,7813,6489
1,7813,16436
1,7813,7116
1,7813,8449
0,7813,10474
0,7813,8721
0,7813,3464
1,7814,7771
1,7814,8304
1,7814,5681
1,7814,9650
1,7814,13562
1,7814,12691
1,7814,9038
1,7815,6591
1,7815,15870
0,7815,4237
1,7815,6111
1,7815,7011
1,7815,4134
1,7815,11283
1,7815,13514
0,7815,1669
1,7815,7611
1,7815,14454
1,7816,9038
1,7816,14996
1,7816,14520
1,7816,3320
1,7816,15870
1,7816,9324
1,7816,13302
1,7817,11061
1,7817,14768
1,7817,6536
1,7817,10864
1,7818,14203
1,7818,1423
1,7818,15166
1,7818,1359
0,7818,1786
1,7819,521
1,7819,4423
1,7819,15694
1,7819,13968
1,7819,14974
1,7819,1166
1,7819,13562
1,7819,15860
1,7819,13302
1,7819,7068
1,7819,1124
1,7819,7626
1,7820,11359
1,7820,6197
1,7820,13041
1,7820,6531
1,7820,3045
1,7820,14239
1,7820,7997
1,7820,9385
0,7820,13329
1,7820,12147
0,7820,15224
1,7820,8304
0,7820,2898
0,7820,12727
1,7820,14044
1,7821,11886
1,7821,11
1,7821,1248
0,7821,10611
0,7821,13127
1,7821,382
0,7821,5581
0,7821,15293
0,7821,6743
0,7821,16386
0,7821,9132
1,7822,14419
1,7823,6130
1,7823,4118
1,7823,15583
1,7823,9929
1,7823,14245
0,7823,16358
1,7823,1448
1,7824,1968
1,7824,6188
1,7824,9672
1,7824,13859
1,7824,8764
1,7824,10147
1,7824,3320
1,7824,14749
1,7824,3620
1,7824,12234
1,7824,7167
1,7824,8293
0,7824,7339
0,7824,15509
0,7824,4423
1,7824,11024
0,7824,5971
1,7824,13777
0,7825,4092
1,7825,13031
1,7825,8304
1,7825,1343
1,7825,7327
1,7825,9324
1,7825,13570
1,7825,5848
1,7825,1908
1,7825,11293
1,7825,12863
1,7825,2148
1,7825,8144
1,7825,14974
1,7825,5214
1,7825,11665
1,7825,4590
1,7825,13276
1,7825,8031
1,7825,447
0,7825,14017
0,7825,8299
1,7826,1428
1,7826,16152
0,7826,10718
1,7826,14647
1,7826,5794
0,7827,1985
1,7827,15694
0,7827,8881
0,7827,9396
1,7827,10134
1,7827,16202
0,7827,9038
0,7827,13968
0,7827,12335
0,7827,8965
0,7827,7746
1,7827,3869
0,7827,4894
0,7827,15023
0,7827,1870
0,7827,7533
0,7827,4182
1,7828,8304
1,7828,13730
1,7828,3620
1,7828,10161
1,7828,15873
1,7828,15175
1,7828,13460
1,7828,15870
1,7828,13504
1,7829,15312
0,7829,7068
0,7829,12737
0,7829,7339
0,7829,7383
0,7829,13185
0,7829,2361
1,7829,11986
0,7829,2626
0,7829,7688
0,7829,12765
0,7830,14841
1,7830,1505
0,7830,9117
0,7831,3473
0,7831,2200
0,7831,15907
0,7831,4423
0,7831,15667
0,7831,167
0,7831,7493
0,7831,265
0,7831,986
0,7831,10149
0,7831,8547
0,7832,3065
0,7832,14823
0,7832,15022
0,7832,3559
1,7833,14203
1,7833,1423
1,7833,11433
1,7833,11607
1,7833,11503
1,7834,7773
0,7834,7902
1,7834,1244
1,7834,4867
1,7834,10590
1,7834,8764
1,7834,5527
0,7835,16358
0,7835,4074
0,7836,5667
0,7836,14458
1,7836,11312
1,7836,6596
1,7836,9030
1,7836,938
1,7836,11959
0,7836,12290
0,7836,14777
0,7836,15583
1,7836,8742
1,7836,7663
0,7837,9558
0,7838,9118
0,7838,3717
0,7838,5347
1,7838,13085
1,7838,5449
0,7839,3166
1,7839,2782
1,7839,15847
1,7839,7910
1,7839,8304
1,7839,1145
1,7839,5577
1,7839,7327
1,7839,1621
1,7839,9433
1,7839,9317
1,7839,452
1,7839,6143
1,7839,13406
0,7839,8679
1,7840,12245
1,7840,4739
1,7840,6234
1,7840,3746
1,7840,10398
1,7840,11326
1,7840,10790
1,7840,9716
1,7841,6597
1,7841,4423
1,7841,5638
0,7841,15763
1,7842,8297
1,7842,1343
0,7842,3767
1,7842,5669
0,7842,9789
0,7842,3156
1,7842,10134
0,7842,14774
0,7842,5333
0,7842,15603
1,7843,12540
0,7843,6396
1,7843,2749
1,7843,12354
1,7843,13302
1,7843,11786
1,7843,7439
1,7843,11365
1,7844,15694
1,7844,14996
1,7844,7074
1,7844,3486
1,7844,3026
1,7844,8742
1,7844,1555
1,7844,11434
0,7844,5484
0,7844,9733
1,7844,11986
0,7844,12352
0,7844,13920
0,7844,15445
1,7844,11708
1,7844,1573
0,7844,1369
0,7844,10460
1,7844,12103
0,7844,11969
1,7844,2855
1,7844,11479
1,7845,1423
1,7845,15949
1,7845,15666
1,7845,9243
1,7845,10924
1,7845,15956
1,7846,14138
1,7846,8113
1,7846,434
1,7846,6268
1,7846,8304
1,7846,4933
1,7846,7455
1,7846,1698
1,7847,1062
1,7847,14700
1,7847,1373
1,7847,11435
1,7847,14769
1,7847,6392
1,7847,15870
1,7847,8742
1,7847,9626
1,7847,9623
1,7847,4706
1,7847,9672
1,7847,12863
1,7847,8357
1,7847,16501
1,7847,14974
1,7848,15117
1,7848,3677
1,7848,14833
1,7848,6732
1,7848,11758
1,7848,8883
1,7848,5023
1,7848,7267
1,7848,9169
1,7848,4781
1,7848,3627
1,7848,4276
1,7848,1007
1,7848,7155
1,7848,10775
1,7848,9214
1,7848,4618
1,7848,8298
1,7848,12245
1,7848,6396
