User_ID,Age,Gender,Income_Level,Cultural_Eco_Alignment,Emotional_Guilt_Score,Emotional_Pride_Score,Social_Influence_Score,Green_Knowledge_Level,Time_Spent_on_Green_Products,Clicks_on_Green_Products,Previous_Green_Purchases,Session_Duration_Minutes,Device_Type,Referral_Source,Product_Category,Green_Product_Rating,Green_Consumption_Score,Green_Purchase_Made
U00366,42,Male,Low,6,3,6,2,2,6.5086907562430385,4,1,14.917693591242834,Mobile,Ads,Non-Eco-Friendly,1,0.40254345378121525,0
U00367,39,Female,Medium,9,6,1,9,1,10.620878423723067,2,1,16.24803658787961,Desktop,Email,Non-Eco-Friendly,1,0.4931043921186153,0
U00368,39,Other,High,6,4,4,5,2,8.096182980690978,3,2,14.724620308508475,Mobile,Email,Non-Eco-Friendly,4,0.4254809149034549,0
U00369,59,Other,Medium,5,6,10,6,1,3.6526736699359352,6,2,27.551426942673377,Mobile,Ads,Eco-Friendly,5,0.5582633683496797,1
U00370,23,Female,Medium,10,1,5,3,10,9.158497884141786,2,2,1.3832381212712477,Tablet,Organic Search,Eco-Friendly,1,0.5257924894207089,1
U00371,32,Female,High,7,10,7,4,10,12.995516659317973,2,2,4.666617915058637,Mobile,Social Media,Non-Eco-Friendly,3,0.714977583,1
U00372,54,Female,Low,1,1,5,6,9,3.961203037283239,4,1,1,Desktop,Ads,Non-Eco-Friendly,5,0.33980601518641623,0
U00373,50,Male,Medium,7,3,1,7,10,14.045563953656893,5,1,15.559132379891578,Desktop,Ads,Non-Eco-Friendly,4,0.4952278197682845,0
U00374,25,Male,Low,3,8,7,1,8,5.751395392611519,2,2,18.80810456814489,Desktop,Organic Search,Eco-Friendly,2,0.5087569769630577,1
U00375,22,Other,Medium,9,8,8,7,7,7.585080369635796,2,2,17.531193239018517,Tablet,Email,Eco-Friendly,5,0.707925402,1
U00376,56,Female,Medium,6,4,7,1,3,12.653415615050239,4,3,12.976129922508491,Tablet,Ads,Eco-Friendly,1,0.49326707807525133,0
U00377,21,Male,Medium,9,6,4,5,8,6.682819214,3,2,17.845782056263864,Tablet,Email,Eco-Friendly,3,0.5784140960695129,1
U00378,23,Female,Medium,5,8,8,6,2,10.187874296679327,4,1,12.924853397813596,Tablet,Social Media,Eco-Friendly,4,0.5809393714833967,1
U00379,49,Other,Medium,7,7,5,2,2,8.426545856059537,3,2,20.185079780878493,Tablet,Organic Search,Eco-Friendly,2,0.4971327292802978,0
U00380,47,Male,High,4,7,10,10,10,10.646840033519092,2,2,22.751059801699274,Desktop,Email,Eco-Friendly,3,0.7032342001675954,1
U00381,52,Male,Medium,7,4,9,9,3,0,5,2,8.481683772825205,Mobile,Ads,Non-Eco-Friendly,2,0.5650000000000001,1
U00382,57,Male,Low,1,9,10,10,7,0.851590924,0,2,12.98653777274091,Desktop,Organic Search,Eco-Friendly,4,0.5942579546197979,1
U00383,33,Other,Medium,7,10,5,6,1,13.079835030234191,4,2,14.120342303092349,Tablet,Organic Search,Non-Eco-Friendly,5,0.6153991751511709,1
U00384,30,Female,Medium,8,6,1,7,8,15.185907028245252,3,1,24.978032956707423,Desktop,Organic Search,Eco-Friendly,1,0.5509295351412263,1
U00385,59,Male,Medium,5,3,9,10,7,5.447566482342394,1,0,9.305905608,Mobile,Organic Search,Non-Eco-Friendly,4,0.542237832,1
U00386,47,Other,High,2,5,5,8,4,8.779858239144328,4,1,22.683639681176206,Tablet,Organic Search,Eco-Friendly,3,0.4338992911957217,0
U00387,36,Female,High,5,5,6,10,5,11.473596264511508,4,5,4.737582307212113,Desktop,Social Media,Eco-Friendly,5,0.5973679813225575,1
U00388,34,Other,Low,6,5,4,1,10,13.466088008293521,3,4,23.704819207684647,Desktop,Social Media,Eco-Friendly,2,0.5323304400414677,1
U00389,36,Female,High,2,8,6,8,1,0,0,3,20.963183865639316,Mobile,Organic Search,Non-Eco-Friendly,5,0.43999999999999995,0
U00390,45,Other,Low,6,9,8,4,4,5.569798765108114,3,2,13.91039723,Tablet,Ads,Eco-Friendly,5,0.6028489938255406,1
U00391,43,Female,Low,6,9,3,10,1,8.337103100750625,5,2,21.416715982930285,Tablet,Ads,Eco-Friendly,3,0.5566855155037531,1
U00392,54,Male,Low,1,6,5,8,1,13.515700986180246,1,2,11.49341623962393,Mobile,Social Media,Non-Eco-Friendly,1,0.4225785049309013,0
U00393,43,Female,High,1,6,2,6,10,22.492152418607475,5,2,8.54030935,Mobile,Email,Eco-Friendly,5,0.49746076209303747,0
U00394,40,Other,Medium,10,9,2,9,1,8.859971365951411,2,0,26.945237190227658,Mobile,Organic Search,Eco-Friendly,5,0.574299857,1
U00395,26,Other,Low,3,4,7,4,7,2.9651126894800566,2,1,11.211731918265773,Mobile,Ads,Non-Eco-Friendly,1,0.42482556344740025,0
U00396,29,Female,Medium,10,6,10,2,7,12.01134038600649,2,1,19.73901678119615,Tablet,Social Media,Eco-Friendly,1,0.6900567019300324,1
U00397,18,Male,Medium,10,4,10,2,4,16.60497894770355,3,0,22.76188993350194,Tablet,Social Media,Non-Eco-Friendly,2,0.6380248947385179,1
U00398,18,Male,Low,3,1,10,5,2,10.540070604897505,5,4,20.64432413341251,Desktop,Email,Non-Eco-Friendly,2,0.46770035302448754,0
U00399,51,Female,High,4,7,6,10,3,5.466757274228536,5,2,19.194901696109252,Desktop,Email,Non-Eco-Friendly,1,0.5423337863711427,1
U00400,49,Female,High,2,10,4,9,8,14.789969707400095,2,0,19.76123256044293,Desktop,Ads,Eco-Friendly,4,0.5739498485370005,1
U00401,42,Other,Medium,9,6,5,3,8,13.317728092492175,3,2,22.402171976039355,Tablet,Email,Eco-Friendly,1,0.6115886404624609,1
U00402,57,Male,High,10,9,1,8,6,4.8695957790218785,0,0,17.22405214509054,Tablet,Email,Non-Eco-Friendly,2,0.5643479788951093,1
U00403,18,Female,Medium,7,7,7,4,10,11.90712808767171,4,3,14.722505454735606,Tablet,Organic Search,Non-Eco-Friendly,3,0.6695356404383587,1
U00404,33,Male,High,7,7,8,6,9,14.986327838294363,2,2,5.417416103,Desktop,Social Media,Eco-Friendly,3,0.6949316391914718,1
U00405,56,Female,Medium,6,2,9,10,9,15.909450212794468,8,1,17.226888036615872,Mobile,Social Media,Eco-Friendly,5,0.6595472510639724,1
U00406,22,Female,Medium,3,9,8,6,4,9.667755123,5,1,22.19836863870517,Mobile,Email,Eco-Friendly,3,0.5833387756172635,1
U00407,39,Male,Low,6,10,5,3,1,8.209602769103405,4,3,7.294944602355559,Mobile,Social Media,Non-Eco-Friendly,2,0.551048014,1
U00408,46,Female,High,8,9,3,5,1,16.136369110406314,3,3,13.396602945008173,Mobile,Social Media,Eco-Friendly,3,0.5856818455520315,1
U00409,20,Female,Medium,8,6,10,3,10,3.9491974850955742,3,3,17.977611747592917,Mobile,Ads,Non-Eco-Friendly,4,0.674745987,1
U00410,29,Other,Low,9,3,9,1,5,12.192896454605027,1,0,25.586560581598885,Tablet,Social Media,Non-Eco-Friendly,1,0.5459644822730251,1
U00411,43,Female,Low,1,1,6,7,2,3.149866863177854,1,0,6.890015897175685,Desktop,Email,Eco-Friendly,1,0.27074933431588927,0
U00412,33,Female,Medium,1,4,5,4,6,15.326881361298014,3,3,20.55416742184104,Mobile,Ads,Eco-Friendly,2,0.42163440680649006,0
U00413,54,Female,Medium,3,3,3,7,7,8.709772421944193,4,3,12.495491640634315,Mobile,Social Media,Non-Eco-Friendly,5,0.4135488621097211,0
U00414,39,Other,Medium,3,1,6,3,1,16.342916178237346,2,1,10.284571964986393,Mobile,Social Media,Non-Eco-Friendly,1,0.3417145808911867,0
U00415,46,Male,High,10,3,3,5,6,12.457063781777634,2,4,8.573942144197101,Tablet,Ads,Eco-Friendly,3,0.5422853189088882,1
U00416,31,Other,Low,8,4,10,5,8,3.8838988496903504,4,0,10.41120224932341,Mobile,Ads,Non-Eco-Friendly,4,0.6094194942484518,1
U00417,45,Other,Medium,10,8,6,2,5,17.123138660386218,2,1,18.49374509385946,Desktop,Social Media,Eco-Friendly,5,0.6556156933019311,1
U00418,22,Male,Low,1,9,4,10,7,17.756226332138645,3,3,13.405601066292252,Tablet,Organic Search,Eco-Friendly,5,0.5837811316606932,1
U00419,47,Other,High,2,3,2,2,10,14.411432462996078,2,2,19.99966227412196,Tablet,Organic Search,Non-Eco-Friendly,5,0.36205716231498036,0
U00420,22,Male,High,2,6,8,4,6,6.192060674818901,1,2,7.14705809,Tablet,Social Media,Non-Eco-Friendly,1,0.47596030337409456,0
U00421,29,Other,Medium,3,10,4,4,4,8.469930228212956,4,1,19.87897972046204,Mobile,Social Media,Eco-Friendly,5,0.4923496511410648,0
U00422,33,Male,Medium,6,5,9,4,7,10.727136087028796,3,4,18.036553835133066,Mobile,Ads,Non-Eco-Friendly,2,0.6186356804351442,1
U00423,43,Female,Medium,1,6,7,6,10,6.481448003342834,2,2,4.4454248878756655,Mobile,Ads,Non-Eco-Friendly,3,0.5024072400167141,1
U00424,43,Other,Medium,2,4,2,2,9,18.461732862316026,4,2,25.54363264777821,Mobile,Social Media,Eco-Friendly,4,0.4023086643115802,0
U00425,38,Other,High,1,10,4,6,10,10.721632358630185,2,1,17.379334507660044,Desktop,Social Media,Non-Eco-Friendly,3,0.5336081617931507,1
U00426,56,Other,Medium,5,6,5,7,10,0,3,4,20.358015104645666,Tablet,Social Media,Eco-Friendly,2,0.5450000000000002,1
U00427,53,Other,Medium,7,7,3,10,7,11.696779063781102,0,5,23.092950240519478,Mobile,Social Media,Non-Eco-Friendly,2,0.6184838953189056,1
U00428,50,Female,Medium,8,9,9,3,5,8.259213015913435,4,2,21.778626164474357,Desktop,Organic Search,Eco-Friendly,3,0.6812960650795672,1
U00429,47,Other,High,10,10,5,8,7,9.625367219,4,2,14.117283084092897,Tablet,Ads,Non-Eco-Friendly,1,0.7381268360970388,1
U00430,54,Female,Medium,1,7,2,2,3,8.156903171071502,3,0,20.076120933823816,Tablet,Email,Non-Eco-Friendly,2,0.3057845158553575,0
U00431,40,Female,Low,7,6,3,8,2,14.035232083033437,0,3,2.3296981423038723,Tablet,Social Media,Non-Eco-Friendly,5,0.5201761604151673,1
U00432,27,Female,Medium,5,1,9,5,5,15.598438892766906,0,2,17.75636369612829,Mobile,Social Media,Non-Eco-Friendly,4,0.4979921944638345,0
U00433,22,Female,High,10,2,7,2,4,11.415265811293269,3,5,27.127395053869378,Tablet,Social Media,Non-Eco-Friendly,4,0.5620763290564664,1
U00434,53,Male,Low,1,1,2,7,5,8.303444064309204,2,6,10.13235774161366,Mobile,Email,Non-Eco-Friendly,2,0.31151722032154605,0
U00435,51,Male,Low,3,9,9,2,8,9.793313975954149,3,3,21.408174647541554,Desktop,Ads,Non-Eco-Friendly,5,0.6139665698797707,1
U00436,48,Other,Low,7,10,4,6,4,10.097998082888141,2,3,27.410886964679158,Tablet,Ads,Non-Eco-Friendly,3,0.6104899904144407,1
U00437,27,Male,Medium,10,10,9,10,9,5.987849800675816,6,3,19.824448087543534,Desktop,Social Media,Eco-Friendly,4,0.8599392490033791,1
U00438,36,Male,Medium,1,9,2,3,7,12.894643242856175,4,2,22.177847075993924,Mobile,Social Media,Non-Eco-Friendly,5,0.44447321621428093,0
U00439,49,Other,Medium,7,7,10,9,10,12.300211619302331,3,3,4.013692828637273,Mobile,Ads,Non-Eco-Friendly,5,0.7765010580965118,1
U00440,18,Other,Medium,5,2,4,3,7,17.702206198883367,4,2,8.45553143,Mobile,Email,Non-Eco-Friendly,1,0.44851103099441686,0
U00441,22,Other,Medium,1,6,5,3,8,16.276748901442375,6,0,25.00814686333049,Tablet,Social Media,Non-Eco-Friendly,2,0.46138374450721187,0
U00442,21,Male,Medium,1,4,2,5,6,6.5716254120493485,3,2,21.722451066498778,Tablet,Email,Non-Eco-Friendly,5,0.31785812706024674,0
U00443,33,Male,High,1,1,10,7,8,14.101491872544823,0,2,18.47214744464874,Desktop,Email,Eco-Friendly,3,0.4805074593627242,0
U00444,41,Other,Medium,9,1,1,8,3,5.245233084527642,0,2,13.147718784357249,Mobile,Ads,Eco-Friendly,4,0.3762261654226382,0
U00445,33,Female,High,3,5,7,7,10,13.479660504704249,7,2,16.99234733275951,Desktop,Social Media,Non-Eco-Friendly,1,0.5923983025235213,1
U00446,19,Other,Medium,5,2,10,9,10,7.416929006199461,5,1,27.167027308282975,Mobile,Organic Search,Non-Eco-Friendly,3,0.6020846450309973,1
U00447,45,Female,Low,10,4,1,5,1,4.883733883122078,2,2,14.286683397572004,Mobile,Ads,Non-Eco-Friendly,4,0.41441866941561034,0
U00448,49,Female,Medium,9,1,8,10,6,11.400226713487022,6,5,19.894757621801347,Desktop,Ads,Non-Eco-Friendly,2,0.6570011335674351,1
U00449,44,Other,Medium,6,4,3,3,1,0,6,1,19.71085972328785,Mobile,Organic Search,Eco-Friendly,3,0.3400000000000001,0
U00450,37,Other,Medium,9,6,10,6,9,1.2451221279738593,2,0,10.33904354121442,Desktop,Social Media,Non-Eco-Friendly,4,0.6662256106398693,1
U00451,41,Other,Low,8,10,6,5,2,9.112540581128584,4,2,10.879207495470355,Tablet,Email,Eco-Friendly,1,0.635562703,1
U00452,29,Male,Low,8,4,7,4,2,10.412208833174212,2,0,25.68909282858195,Desktop,Email,Non-Eco-Friendly,4,0.5020610441658712,1
U00453,52,Female,High,1,1,10,2,7,8.153406149209056,1,3,18.99090961862492,Desktop,Email,Eco-Friendly,5,0.40576703074604525,0
U00454,50,Male,Low,9,7,1,7,2,2.1028185064120066,5,2,10.237601666300883,Mobile,Social Media,Eco-Friendly,1,0.4855140925320601,0
U00455,50,Male,High,6,2,6,5,10,5.910540789307472,7,3,12.821045012843246,Desktop,Ads,Eco-Friendly,3,0.5245527039465374,1
U00456,54,Other,Low,9,9,7,4,8,11.956046636186969,0,4,8.100885255299108,Tablet,Ads,Non-Eco-Friendly,2,0.7197802331809349,1
U00457,29,Male,Medium,3,3,6,8,6,12.908908853141813,2,1,22.465511614267292,Tablet,Ads,Non-Eco-Friendly,1,0.464544544,0
U00458,20,Other,Medium,3,8,4,9,7,9.918884412020294,0,1,13.237632210507417,Tablet,Ads,Non-Eco-Friendly,1,0.5195944220601014,1
U00459,18,Female,Medium,6,8,1,9,7,15.784168905184945,4,1,13.330880329953064,Tablet,Ads,Non-Eco-Friendly,1,0.5689208445259248,1
U00460,50,Other,Medium,9,3,9,3,6,11.986985117296172,5,2,20.886430455713054,Desktop,Organic Search,Non-Eco-Friendly,4,0.6149349255864809,1
U00461,57,Male,Low,7,4,4,3,10,6.262721730208939,2,1,3.244013664307012,Tablet,Email,Eco-Friendly,5,0.4813136086510446,0
U00462,27,Male,Low,3,2,7,5,9,8.597489732941913,1,3,14.74168011489863,Desktop,Email,Eco-Friendly,2,0.45798744866470953,0
U00463,46,Other,Medium,3,4,7,5,9,2.985669213960726,3,4,14.923691620304337,Desktop,Social Media,Eco-Friendly,2,0.48992834606980373,0
U00464,30,Other,Medium,2,9,2,10,7,9.459305048042916,2,2,13.000740378276687,Mobile,Organic Search,Non-Eco-Friendly,5,0.5072965252402145,1
U00465,29,Male,High,9,2,1,2,9,15.560503096106693,3,3,11.153235409954355,Desktop,Ads,Eco-Friendly,4,0.47280251548053354,0
U00466,48,Female,High,3,3,8,1,10,13.42645042355484,3,1,10.02958660365643,Desktop,Ads,Non-Eco-Friendly,4,0.4821322521177742,0
U00467,19,Female,Medium,5,4,8,8,3,17.01004662959561,5,1,16.977153424856674,Mobile,Ads,Eco-Friendly,5,0.5700502331479781,1
U00468,52,Other,Medium,9,5,7,3,3,8.485573781005034,4,4,7.929394787983202,Tablet,Organic Search,Non-Eco-Friendly,5,0.5824278689050252,1
U00469,40,Female,Medium,8,1,8,1,1,16.73049897257129,2,3,16.128294455763008,Tablet,Social Media,Eco-Friendly,3,0.4836524948628565,0
U00470,34,Male,Low,2,7,3,1,5,9.033478868,7,1,11.129665431404407,Desktop,Organic Search,Non-Eco-Friendly,4,0.3901673943388008,0
U00471,43,Other,High,3,10,2,2,4,17.357925412849468,3,3,11.595161361222107,Mobile,Social Media,Eco-Friendly,1,0.49178962706424734,0
U00472,25,Male,Medium,2,7,7,6,2,9.890716263,3,2,16.378938092817545,Desktop,Email,Eco-Friendly,2,0.484453581,0
U00473,46,Male,Medium,8,9,8,6,9,13.536156869021383,0,2,11.51686478749063,Desktop,Social Media,Eco-Friendly,4,0.737680784,1
U00474,43,Female,Low,6,4,1,3,3,17.375561821549276,6,4,23.869312637704894,Tablet,Email,Non-Eco-Friendly,5,0.4368778091077464,0
U00475,27,Other,Medium,6,6,10,4,8,9.032861857093971,3,2,14.019537816056506,Mobile,Social Media,Eco-Friendly,1,0.640164309,1
U00476,43,Other,Medium,9,2,9,2,6,11.091944937720871,0,2,22.326538525892456,Desktop,Email,Eco-Friendly,3,0.5554597246886044,1
U00477,51,Female,High,8,4,4,2,5,16.44431712603151,6,4,9.666505092,Tablet,Email,Eco-Friendly,3,0.5422215856301575,1
U00478,58,Male,Medium,4,2,4,7,1,9.334984180349682,3,4,9.511290385488746,Desktop,Ads,Non-Eco-Friendly,1,0.3816749209017484,0
U00479,24,Male,Medium,4,10,3,1,4,3.3955385874691943,6,2,3.3586113958363644,Tablet,Social Media,Eco-Friendly,1,0.456977693,0
U00480,21,Male,High,9,5,6,7,3,20.71503527292455,1,1,11.554896976455742,Mobile,Ads,Non-Eco-Friendly,5,0.6185751763646227,1
U00481,28,Male,Low,1,7,1,1,1,7.6511776783143155,5,1,13.371758679075196,Desktop,Email,Eco-Friendly,5,0.27325588839157156,0
U00482,46,Other,Medium,2,1,6,6,5,10.793780254687714,4,2,15.539196145921107,Mobile,Ads,Eco-Friendly,2,0.38396890127343863,0
U00483,53,Other,Low,2,10,2,3,6,15.780033347255635,4,2,19.88145521246647,Tablet,Organic Search,Non-Eco-Friendly,2,0.48890016673627823,0
U00484,42,Female,Medium,6,10,9,8,2,6.957530481343991,4,2,19.37356772628651,Mobile,Ads,Non-Eco-Friendly,3,0.674787652,1
U00485,38,Female,High,4,7,2,6,3,4.960660433889349,1,2,22.949488873723645,Mobile,Social Media,Eco-Friendly,1,0.39980330216944676,0
U00486,53,Other,Low,10,10,7,2,6,11.268686483874166,1,2,8.788890430746612,Mobile,Ads,Non-Eco-Friendly,3,0.7013434324193709,1
U00487,27,Other,High,3,6,1,8,4,1.0346180104380522,9,2,15.215769430992951,Desktop,Organic Search,Non-Eco-Friendly,5,0.39017309005219036,0
U00488,54,Male,Low,3,6,7,5,9,8.560469615660399,6,2,7.998827139858783,Tablet,Ads,Non-Eco-Friendly,4,0.5528023480783021,1
U00489,26,Male,High,3,8,5,8,5,11.225193321577029,4,2,17.899640935110703,Mobile,Email,Eco-Friendly,5,0.5461259666078851,1
U00490,41,Female,Medium,6,8,8,8,4,8.650240515874179,2,6,27.62978595954525,Desktop,Email,Eco-Friendly,4,0.6732512025793709,1
U00491,52,Other,High,8,6,4,6,2,2.2827452840712645,3,2,6.625002564291552,Tablet,Email,Eco-Friendly,1,0.4864137264203565,0
U00492,52,Female,Low,7,3,10,2,6,17.970889781020063,4,1,19.81283400234857,Tablet,Social Media,Non-Eco-Friendly,1,0.5998544489051004,1
U00493,53,Other,High,4,5,7,8,10,10.517690769745878,4,3,22.340484963844503,Tablet,Ads,Non-Eco-Friendly,1,0.6025884538487294,1
U00494,35,Male,Medium,4,2,6,6,2,17.155760588808704,2,1,8.750904202739033,Mobile,Email,Non-Eco-Friendly,2,0.4257788029440436,0
U00495,56,Female,Medium,10,5,5,6,7,8.699818749097776,1,5,18.054297364322533,Mobile,Ads,Non-Eco-Friendly,2,0.6284990937454888,1
U00496,49,Female,High,2,9,4,8,3,5.5999400915461806,4,2,12.480467799633955,Mobile,Organic Search,Eco-Friendly,4,0.4779997004577309,0
U00497,41,Other,Low,1,10,7,1,9,11.3459046,1,1,14.151838750378966,Tablet,Organic Search,Non-Eco-Friendly,3,0.531729523,1
U00498,40,Male,High,9,1,5,2,5,8.921064368358902,4,2,12.24863672884877,Tablet,Social Media,Eco-Friendly,3,0.4546053218417946,0
U00499,49,Female,Low,2,10,5,9,8,4.11119271,5,1,13.425872354332041,Mobile,Ads,Non-Eco-Friendly,4,0.565555964,1
U00500,54,Male,Medium,8,5,1,8,6,17.34892129393748,2,0,23.088708434502205,Mobile,Organic Search,Eco-Friendly,2,0.5167446064696875,1
U00501,29,Female,Medium,9,6,2,7,10,6.888648886,4,5,14.446012025279162,Tablet,Social Media,Eco-Friendly,5,0.6144432444276501,1
U00502,30,Male,Low,4,7,5,7,8,0.7986680760221567,2,3,10.78831576024791,Tablet,Social Media,Non-Eco-Friendly,4,0.5139933403801107,1
U00503,40,Other,Low,8,9,3,5,3,16.64083026978666,3,1,15.48298292813739,Desktop,Email,Non-Eco-Friendly,3,0.5882041513489333,1
U00504,42,Female,Low,9,6,2,2,3,7.478509920936884,4,4,1,Desktop,Organic Search,Non-Eco-Friendly,4,0.48739254960468453,0
U00505,52,Female,Medium,10,5,4,6,5,6.960880536921879,4,0,9.281727382753022,Mobile,Ads,Eco-Friendly,4,0.5448044026846095,1
U00506,58,Male,Medium,10,7,4,10,10,1.1730620648501304,3,2,23.740137953745467,Tablet,Organic Search,Non-Eco-Friendly,1,0.6608653103242508,1
U00507,47,Male,Medium,5,1,4,3,3,18.704707432984954,5,0,13.982582798585828,Tablet,Organic Search,Eco-Friendly,2,0.37852353716492476,0
U00508,34,Female,Low,7,5,4,4,8,3.5525970639515627,3,4,11.653761911577757,Desktop,Ads,Non-Eco-Friendly,1,0.512762985,1
U00509,37,Other,Low,10,2,3,10,10,10.292247403528249,2,4,16.210788655690788,Tablet,Ads,Eco-Friendly,2,0.6014612370176413,1
U00510,42,Male,Medium,4,4,7,2,8,14.563101612702201,1,2,20.156339530303992,Mobile,Email,Non-Eco-Friendly,4,0.49781550806351105,0
U00511,39,Male,Low,1,7,9,2,2,12.108584665015485,4,2,24.301190010694746,Desktop,Social Media,Eco-Friendly,2,0.48054292332507753,0
U00512,30,Male,High,3,5,5,8,4,9.701728440039043,2,3,11.842817169692157,Tablet,Ads,Eco-Friendly,3,0.46850864220019517,0
U00513,36,Female,High,5,6,4,8,10,1.4916707085629195,4,1,12.003865210039088,Tablet,Ads,Eco-Friendly,1,0.5174583535428146,1
U00514,53,Female,Medium,3,2,2,10,1,5.951375821,5,4,13.437794313189915,Mobile,Organic Search,Non-Eco-Friendly,4,0.34475687910581787,0
U00515,29,Female,Medium,7,3,2,6,4,10.93900169021261,0,0,22.204125792287392,Tablet,Ads,Eco-Friendly,3,0.3946950084510631,0
U00516,58,Female,High,9,7,5,5,4,6.064129650065018,2,2,15.39929179275272,Desktop,Ads,Non-Eco-Friendly,2,0.5703206482503251,1
U00517,36,Other,Low,6,2,7,8,10,11.016797299993838,2,0,30.161158189738337,Desktop,Organic Search,Eco-Friendly,2,0.5450839864999691,1
U00518,29,Other,Low,10,6,10,4,9,13.408717044075708,2,0,13.872942836637092,Tablet,Organic Search,Non-Eco-Friendly,3,0.7270435852203786,1
U00519,26,Female,Low,1,5,10,4,3,14.812514429000508,1,6,27.344399251924212,Tablet,Organic Search,Non-Eco-Friendly,2,0.5290625721450025,1
U00520,24,Other,Medium,7,10,9,5,2,3.869103210936583,2,2,8.748786486640366,Tablet,Email,Eco-Friendly,1,0.6393455160546829,1
U00521,45,Male,Low,3,1,7,1,9,20.983230274894773,2,1,5.271070537599233,Tablet,Social Media,Eco-Friendly,5,0.4449161513744738,0
U00522,31,Male,Medium,5,10,5,1,9,13.837396722770652,7,2,14.289997747738905,Desktop,Ads,Non-Eco-Friendly,2,0.6241869836138533,1
U00523,48,Male,High,10,4,10,2,1,9.991429232,2,4,22.975708513613135,Mobile,Organic Search,Eco-Friendly,4,0.6099571461582733,1
U00524,36,Female,High,4,2,10,8,6,15.447682915383202,3,1,11.661144274740835,Desktop,Organic Search,Non-Eco-Friendly,2,0.5622384145769159,1
U00525,33,Male,Medium,10,4,10,7,10,21.827038859999867,1,5,10.684241510102211,Tablet,Social Media,Non-Eco-Friendly,4,0.8141351942999993,1
U00526,22,Other,Low,5,1,6,10,8,2.8063994947156523,4,1,22.175102872804686,Tablet,Email,Non-Eco-Friendly,2,0.46403199747357826,0
U00527,52,Female,High,5,2,3,9,3,8.873686787543232,2,0,19.93569815833316,Desktop,Ads,Non-Eco-Friendly,2,0.3743684339377162,0
U00528,29,Other,Medium,6,8,5,5,9,0,3,1,9.453093938100832,Desktop,Email,Non-Eco-Friendly,4,0.5450000000000002,1
U00529,42,Male,Low,10,6,8,2,2,10.963257663240123,5,1,9.043795899805469,Tablet,Email,Non-Eco-Friendly,1,0.6098162883162007,1
U00530,38,Male,Low,10,2,1,7,6,11.826971209625704,3,0,20.80504477939317,Desktop,Email,Non-Eco-Friendly,5,0.4641348560481286,0
U00531,53,Male,High,6,6,1,8,1,9.804189422786203,3,4,3.5769059180691283,Tablet,Organic Search,Non-Eco-Friendly,5,0.45402094711393115,0
U00532,40,Female,Medium,8,10,7,7,7,6.727332145,3,1,22.556664612351184,Desktop,Social Media,Non-Eco-Friendly,1,0.6986366607250423,1
U00533,33,Other,High,8,9,5,7,3,0,4,2,19.842801539182148,Tablet,Social Media,Eco-Friendly,2,0.5800000000000001,1
U00534,56,Female,High,9,7,5,5,7,11.867668417058843,6,4,1,Desktop,Social Media,Non-Eco-Friendly,5,0.6693383420852943,1
U00535,59,Female,Medium,8,9,1,2,4,17.277172419576626,5,2,15.108977923688224,Tablet,Email,Non-Eco-Friendly,1,0.5513858620978833,1
U00536,56,Male,Medium,2,5,9,6,9,7.044907721,1,4,1.147922879019326,Mobile,Ads,Non-Eco-Friendly,1,0.5502245386066642,1
U00537,31,Female,Medium,10,7,1,4,5,12.200299645115726,4,2,6.564375835453719,Mobile,Email,Eco-Friendly,5,0.5510014982255788,1
U00538,48,Female,Medium,1,7,5,10,3,2.1592784328997467,1,4,11.479202923653606,Desktop,Social Media,Eco-Friendly,4,0.44579639216449884,0
U00539,22,Male,Medium,10,3,10,2,8,12.286065318462569,3,4,6.125480050168422,Mobile,Organic Search,Eco-Friendly,3,0.6764303265923128,1
U00540,52,Female,Medium,2,7,9,9,6,8.033088511276715,4,3,30.52712633810958,Tablet,Email,Eco-Friendly,4,0.6001654425563837,1
U00541,40,Male,Medium,2,1,4,7,2,6.187910246985428,4,3,21.04840637529925,Desktop,Organic Search,Eco-Friendly,2,0.31093955123492717,0
U00542,46,Male,High,3,9,8,6,3,6.198181793919347,5,1,24.572073302141426,Desktop,Social Media,Eco-Friendly,4,0.5559909089695967,1
U00543,28,Male,Medium,10,10,6,5,8,8.031942089834951,3,1,14.017994441562717,Tablet,Email,Non-Eco-Friendly,3,0.7151597104491747,1
U00544,35,Male,Medium,7,6,3,3,10,11.912166578462678,1,3,15.213271847628029,Tablet,Organic Search,Eco-Friendly,3,0.5445608328923134,1
U00545,29,Female,Medium,2,5,4,10,7,3.439183994022411,1,2,26.065089296789616,Tablet,Email,Eco-Friendly,1,0.4321959199701121,0
U00546,26,Male,Medium,1,7,2,10,10,8.014423342160736,4,3,18.036126758196133,Desktop,Social Media,Eco-Friendly,2,0.49007211671080364,0
U00547,27,Male,Medium,6,5,1,4,6,9.792641110004261,5,1,19.285692610134433,Tablet,Ads,Eco-Friendly,1,0.42396320555002126,0
U00548,34,Female,Low,9,10,8,3,1,4.504803877340704,2,2,8.621742903994809,Mobile,Social Media,Eco-Friendly,4,0.6325240193867034,1
U00549,55,Female,Medium,3,5,1,8,9,18.983326008375087,4,2,8.589317370771328,Desktop,Ads,Non-Eco-Friendly,4,0.4849166300418755,0
U00550,24,Other,Low,6,10,1,3,3,5.732522599693292,6,2,16.82727987810835,Tablet,Ads,Non-Eco-Friendly,5,0.47866261299846646,0
